"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(Counts)","(µm)","",""
"PSM","0","1","63.704672436525804","720.5619794412435","460.0011230928936","0","67.78947368421052","54.44456379029765","0.0","240.0","80.0","6440.0","573.6842105263158","315.4175976673671","53.0","1493.0","587.0","54500.0","479.2842105263158","105.31782326356962","273.0","741.0","485.0","45532.0","377.2373128066995","471.99338636696683","14.528910459496846","73.0","532.6","484.4","5.0","0","126"
"PSM","1","2","88.43168342778706","833.5484326845643","595.857609232193","1","80.0","62.757163244218894","0.0","280.0","80.0","7360.0","601.6413043478261","401.10672667918567","0.0","1654.0","534.0","55351.0","575.8695652173913","119.44102571555852","329.0","1016.0","577.0","52980.0","376.5066123387113","476.06202996491317","20.127929145174683","78.0","528.1333333333333","561.6666666666666","5.0","0","126"
"PSM","2","2","71.5079783340664","732.7439493587989","555.2093201112514","2","77.17171717171718","60.2721786436313","0.0","280.0","80.0","7640.0","515.5656565656566","361.7560673684421","0.0","1440.0","427.0","51041.0","544.4242424242424","75.6734513752523","358.0","736.0","539.0","53898.0","380.40368150131513","472.40852762497207","20.127929145174683","74.66666666666667","466.73333333333335","544.3","5.0","0","126"
"PSM","3","2","82.53404439885804","1031.5414077849366","497.9378882017919","3","72.68817204301075","60.70491321971855","0.0","240.0","40.0","6760.0","680.0","482.32068080317146","53.0","2400.0","586.0","63240.0","505.83870967741933","67.73000913514929","385.0","694.0","498.0","47043.0","380.64724832397786","472.16496080230934","20.127929145174683","71.33333333333333","588.3666666666667","515.8","5.0","0","126"
"PSM","4","2","77.22871818072737","903.031741669853","520.8486316345602","4","62.5","53.13339716917075","0.0","200.0","40.0","6000.0","639.3333333333334","452.1086657143778","0.0","1867.0","534.0","61376.0","523.1145833333334","103.46297276057818","312.0","820.0","511.0","50219.0","381.37794879196605","474.84419585159947","20.127929145174683","60.666666666666664","557.3333333333334","520.0333333333333","5.0","0","126"
"PSM","5","2","85.04519156823274","1051.6752969186468","494.38413584381476","5","65.6","47.743421991247516","0.0","200.0","80.0","6560.0","676.75","454.0869265555736","0.0","1814.0","587.0","67675.0","498.0","105.62483638144042","328.0","821.0","469.0","49800.0","384.0571838412562","475.3313294969249","20.127929145174683","66.0","608.0333333333333","511.73333333333335","5.0","0","126"
"PSM","6","2","85.58513171376154","945.9183987023016","438.3784036177312","6","67.08333333333333","46.609614248037694","0.0","240.0","40.0","6440.0","672.1458333333334","387.81066946498174","107.0","1494.0","640.0","64526.0","447.1458333333333","66.06057494000115","326.0","613.0","441.0","42926.0","386.4928520678836","476.79273043290135","20.127929145174683","64.0625","603.0625","459.96875","5.0","0","126"
"PSM","7","2","74.24275526069323","895.6369919354697","487.94993816245193","7","64.8","48.50242105797246","0.0","200.0","40.0","6480.0","608.43","414.67247036277644","0.0","1760.0","533.0","60843.0","500.5","93.52712564985215","342.0","830.0","486.0","50050.0","388.6849534718482","480.2026659501797","20.127929145174683","61.81818181818182","529.3030303030303","502.90909090909093","5.0","0","126"
"PSM","8","2","63.764960238775735","913.8050235827055","510.04265119060454","8","58.8","47.38153755430593","0.0","200.0","40.0","5880.0","553.49","444.1953454838253","53.0","2293.0","427.0","55349.0","509.68","115.36300896900983","310.0","834.0","484.0","50968.0","390.1463544078246","481.42050006349336","20.127929145174683","61.0","485.3","513.1333333333333","5.0","0","126"
"PSM","9","2","64.41366163276113","1073.4205520889993","453.43135130864346","9","60.0","41.118385784032625","0.0","160.0","40.0","5880.0","591.5","546.3567855471387","0.0","2080.0","426.0","57967.0","463.7755102040816","74.07512634157644","303.0","695.0","465.0","45450.0","392.0948889891265","481.42050006349336","20.127929145174683","58.4375","505.8125","474.90625","5.0","0","126"
"PSM","10","2","71.34310818529976","1012.3509078521446","514.0069160417215","10","53.06930693069307","48.697896756583354","0.0","200.0","40.0","5360.0","572.2871287128713","513.8660980573376","0.0","2080.0","320.0","57801.0","529.2574257425742","101.72174334579077","296.0","770.0","519.0","53455.0","393.79985674776566","479.95909912751694","20.127929145174683","52.903225806451616","500.6774193548387","527.483870967742","5.0","0","126"
"PSM","11","2","85.01230061853127","1082.9763207716408","521.8938010730644","11","64.94623655913979","55.92354361311325","0.0","280.0","40.0","6040.0","673.6774193548387","506.0201310931501","53.0","1920.0","480.0","62652.0","541.3655913978495","107.2496868289982","375.0","941.0","522.0","50347.0","396.96622544238124","484.0997351127835","20.127929145174683","58.333333333333336","577.8","561.6333333333333","5.0","0","126"
"PSM","12","2","82.69672516365834","958.544572112706","504.03821494082626","12","62.57425742574257","58.90082283545","0.0","320.0","40.0","6320.0","553.8316831683169","483.3530401126474","0.0","2186.0","374.0","55937.0","519.950495049505","113.03684144893855","317.0","781.0","501.0","52515.0","399.8890273143341","486.29183651674816","20.127929145174683","57.666666666666664","506.73333333333335","521.6","5.0","0","126"
"PSM","13","2","80.18956408424881","1264.4672122855154","543.952183846354","13","67.08333333333333","57.01184856845972","0.0","240.0","40.0","6440.0","798.8229166666666","562.5045495917375","53.0","2400.0","640.0","76687.0","538.9375","106.90574426986952","305.0","894.0","518.0","51738.0","402.08112871829877","488.9710715660383","20.127929145174683","67.33333333333333","702.7333333333333","531.9","5.0","0","126"
"PSM","14","2","82.97933485085926","1143.2538233764026","544.5939569143001","14","77.6","51.426519118902775","0.0","200.0","80.0","7760.0","796.69","550.2611995932274","0.0","2400.0","693.0","79669.0","545.69","93.21471845890937","354.0","789.0","535.0","54569.0","403.7860964769379","490.6760393246774","20.127929145174683","75.0","723.1","553.0666666666667","5.0","0","126"
"PSM","15","2","61.65041726964146","1162.8353125563683","529.7286858542395","15","55.913978494623656","44.18923140362379","0.0","200.0","40.0","5200.0","740.258064516129","532.7308012419268","0.0","2240.0","639.0","68844.0","542.5483870967741","92.82539899433355","363.0","777.0","527.0","50457.0","405.24749741291436","495.5473757779322","20.127929145174683","56.89655172413793","640.9310344827586","547.8620689655172","5.0","0","126"
"PSM","16","2","63.79880504656404","1177.978772698385","562.8401539369719","16","54.257425742574256","49.50447524524355","0.0","200.0","40.0","5480.0","700.7821782178218","563.9622080239134","0.0","2571.0","534.0","70779.0","577.1881188118812","99.80918924340455","354.0","888.0","584.0","58296.0","407.439598816879","496.7652098912459","20.127929145174683","51.875","601.03125","575.125","5.0","0","126"
"PSM","17","2","74.37885946565598","1116.998494466326","559.6731172851826","17","55.25773195876289","49.81408735457344","0.0","240.0","40.0","5360.0","655.8247422680413","545.8585555936415","0.0","2400.0","533.0","63615.0","573.8865979381443","103.0881374812208","369.0","936.0","558.0","55667.0","407.68312854313496","493.84240801929303","20.132179972358433","56.666666666666664","558.2666666666667","575.9333333333333","5.0","0","126"
"PSM","18","2","70.51809907025049","1216.02535512656","588.1991761846527","18","53.61702127659574","54.25648098306974","0.0","280.0","40.0","5040.0","706.2446808510638","610.627575746236","0.0","2400.0","480.0","66387.0","587.6063829787234","98.95184210308412","401.0","965.0","587.0","55235.0","410.3619555319499","492.8681407286421","20.17893907137966","57.74193548387097","622.4516129032259","585.1290322580645","5.0","0","126"
"PSM","19","2","50.296779283410814","982.2934462816319","585.0302148222529","19","48.26086956521739","42.156398902969826","0.0","160.0","40.0","4440.0","601.054347826087","497.14663554492245","0.0","2134.0","426.0","55297.0","581.054347826087","129.2120979035049","374.0","960.0","560.0","53457.0","410.8490149844617","496.0345094232577","20.18744072574715","44.0","521.8666666666667","577.8","5.0","0","126"
