"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","(micron)","",""
"PSM","0","1","119.94606219759945","945.3615506935657","435.36560801376163","0","110.55555555555556","76.9834240231941","0.0","320.0","120.0","7960.0","842.1111111111111","388.9048022677493","160.0","1653.0","853.0","60632.0","458.02777777777777","73.25375003086002","314.0","626.0","453.0","32978.0","344.52256719218366","427.8938911976465","0.5132367927631498","106.95652173913044","813.3478260869565","468.0","5.0","0","126"
"PSM","1","2","142.38569790710173","963.3440183526084","523.8479606242518","1","115.31914893617021","87.96018316786187","0.0","400.0","120.0","10840.0","772.1063829787234","382.2761054774867","160.0","2080.0","694.0","72578.0","532.1063829787234","71.95764406555188","390.0","719.0","527.0","50018.0","345.2533061501106","427.47026220235205","4.505666306984425","105.0","690.7","520.6333333333333","5.0","0","126"
"PSM","2","2","140.5075012128808","733.1061710773081","492.8504387113969","2","115.2","83.22392818307857","0.0","400.0","120.0","11520.0","622.18","379.7185661709861","53.0","2507.0","533.0","62218.0","497.57","64.02718093895669","398.0","715.0","485.0","49757.0","345.2533061501106","425.54811934254957","5.273441213565441","103.54838709677419","566.4193548387096","497.0967741935484","5.0","0","126"
"PSM","3","2","156.02446271200392","695.8135653752842","530.7496080929413","3","120.0","86.8496237346895","0.0","320.0","120.0","11880.0","566.070707070707","341.27005443129025","0.0","1440.0","533.0","56041.0","532.6565656565657","70.89431076108303","393.0","736.0","520.0","52733.0","343.7918282342568","425.18274986358614","5.273441213565441","113.125","513.375","524.25","5.0","0","126"
"PSM","4","2","145.60081449552996","654.9543790117964","561.5476717179733","4","128.88888888888889","99.3949952430457","0.0","360.0","120.0","12760.0","584.959595959596","339.06437650110036","107.0","1440.0","533.0","57911.0","541.2020202020202","86.69333470106814","358.0","737.0","534.0","53579.0","343.42645875529337","428.1057056952937","5.273441213565441","114.6875","520.84375","534.46875","5.0","0","126"
"PSM","5","2","123.80357411152026","643.8609764484688","609.2348359603939","5","111.91489361702128","94.32586614024196","0.0","440.0","80.0","10520.0","620.0","388.7719015024742","53.0","1760.0","586.0","58280.0","604.531914893617","95.99772646587178","409.0","797.0","599.0","56826.0","343.42645875529337","432.1247699638916","5.273441213565441","100.64516129032258","572.9032258064516","586.1612903225806","5.0","0","126"
"PSM","6","2","94.84561370456885","713.4821663443815","598.9981908735816","6","87.91208791208791","93.37518684814246","0.0","400.0","40.0","8000.0","662.6923076923077","381.8176031186646","107.0","1867.0","640.0","60305.0","592.3406593406594","81.526712702064","421.0","867.0","589.0","53903.0","344.52256719218366","429.20181413218404","5.273441213565441","83.44827586206897","583.4827586206897","578.1034482758621","5.0","0","126"
"PSM","7","2","108.49349923887124","706.1649811900295","654.3621048749654","7","100.0","88.71847463710974","0.0","440.0","80.0","9400.0","671.1382978723404","466.8952036653127","53.0","2400.0","587.0","63087.0","628.3297872340426","157.51548060448462","350.0","1068.0","610.0","59063.0","343.42645875529337","430.66329204803776","5.273441213565441","90.96774193548387","597.0322580645161","595.9032258064516","5.0","0","126"
