"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","(micron)","",""
"PSM","0","1","64.62971484743255","436.40977440773213","453.1677581817055","0","74.74747474747475","58.455345495749306","0.0","200.0","80.0","7400.0","310.73737373737373","272.69080890712127","0.0","1120.0","213.0","30763.0","454.3939393939394","57.70877239964337","367.0","670.0","443.0","44985.0","366.44368763527467","492.07961500056473","10.188218320785131","75.80645161290323","286.93548387096774","455.741935483871","5.0","0","126"
"PSM","1","2","92.27829867925504","528.1881654706624","441.5455801102883","1","73.75","61.237243569579455","0.0","280.0","40.0","7080.0","343.25","237.88214684896738","53.0","1014.0","266.0","32952.0","445.8854166666667","64.04831560982802","343.0","610.0","443.0","42805.0","366.44368763527467","492.69084587390734","15.200311482194646","70.34482758620689","318.3448275862069","446.51724137931035","5.0","0","126"
"PSM","2","2","64.72273130339498","560.6085066426226","432.7847573731255","2","59.78947368421053","49.46477249321128","0.0","240.0","40.0","5680.0","345.77894736842103","267.5493662520227","0.0","1493.0","214.0","32849.0","442.41052631578947","59.770749043402546","334.0","600.0","432.0","42029.0","366.9161609864545","493.87202925185693","15.200311482194646","57.333333333333336","311.2","448.1","5.0","0","126"
"PSM","3","2","61.343179436489734","533.6130357440269","487.13728722590355","3","48.888888888888886","47.998488260396755","0.0","200.0","40.0","4840.0","334.42424242424244","257.3080061299159","0.0","1440.0","266.0","33108.0","471.74747474747477","90.21124227807722","298.0","810.0","448.0","46703.0","367.3886343376343","493.635792576267","15.200311482194646","49.0","315.1","473.23333333333335","5.0","0","126"
"PSM","4","2","73.520061163733","526.0451932748196","497.3060881989904","4","65.2","54.72576258864824","0.0","200.0","40.0","6520.0","340.72","258.4824429885583","0.0","1067.0","267.0","34072.0","483.77","75.71488985301733","334.0","694.0","485.0","48377.0","367.62487101322426","492.4546091983174","15.200311482194646","63.03030303030303","293.3333333333333","479.3636363636364","5.0","0","126"
"PSM","5","2","49.883528224554226","394.4730309736483","515.3549496499671","5","51.313131313131315","50.48027427733762","0.0","280.0","40.0","5080.0","297.8686868686869","224.18048698353857","0.0","800.0","213.0","29489.0","503.14141414141415","71.19891797231736","384.0","666.0","491.0","49811.0","367.62487101322426","494.81697595421656","15.200311482194646","49.696969696969695","268.45454545454544","494.4848484848485","5.0","0","126"
"PSM","6","2","57.62881729256776","363.67268072103093","502.8832524025092","6","52.21052631578947","48.84144881205376","0.0","240.0","40.0","4960.0","248.6421052631579","226.08790964829961","0.0","1013.0","160.0","23621.0","510.17894736842106","91.34374857173039","330.0","726.0","499.0","48467.0","368.8060543911738","499.8770142265704","15.444803831531697","51.0","208.5","499.1666666666667","5.0","0","126"
"PSM","7","2","64.32296654965452","315.92305925966775","494.18054307747553","7","53.89473684210526","47.675649184840346","0.0","200.0","40.0","5120.0","233.47368421052633","196.5253944992624","0.0","640.0","160.0","22180.0","484.22105263157897","88.45893132293126","333.0","814.0","473.0","46001.0","368.8060543911738","499.8770142265704","15.444803831531697","60.0","202.7","479.7","5.0","0","126"
