"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","(micron)","",""
"PSM","0","1","41.19323714422876","771.8785200622963","366.2003452312898","0","41.48148148148148","42.43552648709091","0.0","160.0","40.0","5600.0","657.2740740740741","339.247728566833","0.0","1493.0","640.0","88732.0","366.0","19.23615997922321","324.0","428.0","365.0","49410.0","243.95398965704115","354.5395273641913","1.9774750696082988","40.476190476190474","610.8809523809524","365.5238095238095","5.0","0","90"
"PSM","1","2","51.8426848713168","837.6210549977221","365.2774105601053","1","47.2463768115942","46.666515542817955","0.0","240.0","40.0","6520.0","689.731884057971","356.53962505093443","0.0","1813.0","640.0","95183.0","363.9782608695652","16.52048822704455","322.0","444.0","363.0","50229.0","243.30989909561316","358.75482725610925","2.854366377983104","46.42857142857143","605.9761904761905","362.2857142857143","5.0","0","90"
"PSM","2","2","48.44984627721974","950.1518337034842","357.8008853266453","2","47.225806451612904","45.9182713240695","0.0","200.0","40.0","7320.0","668.0903225806452","415.3073555585839","53.0","1707.0","640.0","103554.0","359.9032258064516","17.399348470242796","321.0","424.0","357.0","55785.0","243.30989909561316","358.0533142094094","4.257392471382793","46.38297872340426","607.9148936170212","359.63829787234044","5.0","0","90"
"PSM","3","2","62.27911473046685","890.8391922684233","356.05450801456163","3","51.64556962025316","46.76626743771234","0.0","240.0","40.0","8160.0","604.1392405063291","393.1650998947077","53.0","2080.0","480.0","95454.0","358.5506329113924","18.227349601141196","314.0","415.0","357.0","56651.0","244.27603493775516","355.8277084870473","5.134283779757594","47.608695652173914","557.7173913043479","358.3478260869565","5.0","0","90"
"PSM","4","2","39.82371633816398","856.1048053042932","360.44131815956854","4","38.51851851851852","44.10915627573029","0.0","240.0","40.0","6240.0","591.1666666666666","410.08366439208737","0.0","2134.0","480.0","95769.0","360.91358024691357","19.076633641116334","313.0","423.0","358.0","58468.0","243.95398965704115","360.33634241704334","5.134283779757594","39.06976744186046","567.5581395348837","360.0232558139535","5.0","0","90"
"PSM","5","2","51.3167767688369","731.397310991227","351.0134925172263","5","42.53164556962025","42.033300551308564","0.0","160.0","40.0","6720.0","483.25949367088606","378.84987162168545","0.0","1493.0","426.0","76355.0","350.7025316455696","17.987082942645717","284.0","405.0","351.0","55411.0","244.92012549918314","358.7261160134733","5.134283779757594","43.06122448979592","442.42857142857144","348.1020408163265","5.0","0","90"
"PSM","6","2","42.36669220294923","789.1906549158102","342.2691535280358","6","41.257861635220124","43.029900383849636","0.0","200.0","40.0","6560.0","550.4088050314465","358.6992537008197","0.0","1546.0","480.0","87515.0","343.8301886792453","16.14460271420818","298.0","389.0","343.0","54669.0","245.56421606061116","358.7261160134733","5.134283779757594","40.40816326530612","487.6530612244898","343.6530612244898","5.0","0","90"
"PSM","7","2","43.01151119051197","701.7346864419683","349.7502359437104","7","37.735849056603776","41.5510137624334","0.0","200.0","40.0","6000.0","529.8867924528302","337.4042195291904","0.0","1440.0","480.0","84252.0","350.314465408805","20.13565964719292","310.0","406.0","351.0","55700.0","245.56421606061116","358.7261160134733","5.134283779757594","38.57142857142857","483.3061224489796","350.0816326530612","5.0","0","90"
