"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(Counts)","(µm)","",""
"PSM","0","1","53.042727774580044","623.9251775236496","506.4318221119955","0","56.633663366336634","43.91531003471963","0.0","160.0","40.0","5720.0","449.3267326732673","276.0488402044425","0.0","1120.0","426.0","45382.0","500.1287128712871","46.194299078205866","372.0","640.0","502.0","50513.0","457.37678721751445","358.37170033548335","30.06091783837749","53.666666666666664","413.8333333333333","496.3333333333333","5.0","0","126"
"PSM","1","2","67.7218176458159","539.9613587845897","499.2436179732516","1","61.702127659574465","54.60785515735584","0.0","240.0","40.0","5800.0","403.82978723404256","263.42592512490336","0.0","1173.0","373.0","37960.0","500.5531914893617","55.866318362133754","379.0","662.0","503.0","47052.0","459.4331250921971","358.3197005077176","34.39469943201714","60.96774193548387","349.7096774193548","499.83870967741933","5.0","0","126"
"PSM","2","2","44.040159043521356","599.717712566912","492.07981349175355","2","41.30434782608695","37.71545843635602","0.0","160.0","40.0","3800.0","438.6195652173913","265.92041453364004","53.0","1333.0","373.0","40353.0","499.57608695652175","53.95912854884332","409.0","643.0","485.0","45961.0","461.146739987766","358.66242348683136","34.39469943201714","41.61290322580645","391.7741935483871","505.1290322580645","5.0","0","126"
"PSM","3","2","52.805297315855434","686.3982834417559","466.8588028905529","3","47.083333333333336","45.69732611472019","0.0","200.0","40.0","4520.0","492.6458333333333","299.01585872981684","0.0","1227.0","427.0","47294.0","470.1458333333333","61.93051780090102","332.0","689.0","461.0","45134.0","465.6021387162451","357.63425454949004","34.39469943201714","47.333333333333336","437.76666666666665","471.6333333333333","5.0","0","126"
"PSM","4","2","53.54892983242828","709.8271469469006","449.44138329258703","4","51.48936170212766","46.41925459804002","0.0","160.0","40.0","4840.0","474.24468085106383","319.08945340214206","0.0","1333.0","426.0","44579.0","453.3829787234043","47.695518687396174","358.0","597.0","452.0","42618.0","468.34392254915537","356.6060856121487","34.39469943201714","47.666666666666664","416.5","460.0","5.0","0","126"
"PSM","5","2","43.13805964022094","730.2715688825053","457.43860671740805","5","42.526315789473685","45.498852476823274","0.0","200.0","40.0","4040.0","501.2842105263158","321.5259052187921","53.0","1440.0","427.0","47622.0","448.9578947368421","60.90224392146528","327.0","598.0","450.0","42651.0","468.68664552826914","354.8924707165798","34.39469943201714","41.785714285714285","455.75","449.89285714285717","5.0","0","126"
"PSM","6","2","56.5642745515611","682.0989279962299","460.8801937592863","6","51.78947368421053","52.79383723238959","0.0","280.0","40.0","4920.0","481.0105263157895","283.863111103688","0.0","1174.0","426.0","45696.0","461.4315789473684","56.2174071307249","354.0","621.0","456.0","43836.0","473.14204425674825","350.4370719881007","34.39469943201714","48.96551724137931","423.55172413793105","469.37931034482756","5.0","0","126"
"PSM","7","2","47.410947766635495","669.8653140414842","496.69243987834733","7","40.421052631578945","43.464727432655906","0.0","160.0","40.0","3840.0","433.86315789473684","310.5563165609083","0.0","1334.0","320.0","41217.0","488.6842105263158","71.8938731976478","314.0","696.0","487.0","46425.0","476.56927404788604","350.77979496721446","34.39469943201714","37.333333333333336","391.96666666666664","483.2","5.0","0","126"
"PSM","8","2","55.42240031858856","683.5803669210904","452.4576592206015","8","44.21052631578947","43.45648220305834","0.0","200.0","40.0","4200.0","470.4","356.23732228282046","0.0","1440.0","373.0","44688.0","449.2315789473684","65.39087915961703","312.0","611.0","444.0","42677.0","476.56927404788604","351.465240925442","34.39469943201714","44.333333333333336","429.0","446.3","5.0","0","126"
"PSM","9","2","61.861314702533946","777.5625565115662","449.95486652432146","9","55.483870967741936","41.297334607965944","0.0","200.0","40.0","5160.0","499.39784946236557","367.8637253523478","0.0","1493.0","373.0","46444.0","444.5376344086022","52.57759465362163","311.0","586.0","447.0","41342.0","481.71011873459275","350.4370719881007","34.39469943201714","49.0","440.9","434.4","5.0","0","126"
"PSM","10","2","41.24753523860434","766.0928320660037","434.1284403527584","10","41.72043010752688","41.24749415086984","0.0","200.0","40.0","3880.0","499.38709677419354","354.2663586557087","53.0","1866.0","426.0","46443.0","432.26881720430106","42.58754149956408","333.0","536.0","436.0","40201.0","484.451902567503","351.8079639045558","34.39469943201714","42.666666666666664","428.96666666666664","434.8333333333333","5.0","0","126"
"PSM","11","2","56.35509276385774","743.3874393514069","442.97249826066655","11","55.913978494623656","53.451248798601235","0.0","320.0","40.0","5200.0","480.38709677419354","342.3680651077289","0.0","1440.0","374.0","44676.0","440.06451612903226","62.778043525966204","327.0","588.0","427.0","40926.0","486.8509634212994","352.4934098627833","34.39469943201714","50.645161290322584","431.7741935483871","439.7096774193548","5.0","0","126"
"PSM","12","2","47.30152542276665","791.9109363094232","424.61101712622786","12","52.903225806451616","53.458245493283826","0.0","240.0","40.0","4920.0","540.0752688172043","331.416237583336","0.0","1333.0","427.0","50227.0","423.23655913978496","41.26647177042903","288.0","528.0","421.0","39361.0","489.2500242750959","352.15068688366955","34.39469943201714","55.483870967741936","461.1290322580645","428.3225806451613","5.0","0","126"
"PSM","13","2","57.07846737830203","768.6230779511257","473.9167568459785","13","50.30927835051546","41.7446006550404","0.0","160.0","40.0","4880.0","514.5979381443299","406.7130094784746","0.0","1867.0","427.0","49916.0","467.5257731958763","45.03334245855719","359.0","591.0","468.0","45350.0","490.620916191551","347.08354414505436","29.900407408983433","53.333333333333336","453.8666666666667","463.93333333333334","5.0","0","126"
"PSM","14","2","53.28004604806939","790.7154916530601","433.88118573825875","14","49.26315789473684","46.84156422300372","0.0","200.0","40.0","4680.0","579.8210526315789","415.0411663496016","0.0","1920.0","480.0","55083.0","435.36842105263156","39.79710580505983","370.0","593.0","429.0","41360.0","491.99180810800607","350.46736969554087","34.55520986141121","46.774193548387096","487.741935483871","434.83870967741933","5.0","0","126"
"PSM","16","2","47.987171472475104","779.8757574242452","419.1275347225727","15","38.333333333333336","44.168735469588164","0.0","200.0","40.0","3680.0","404.3645833333333","450.05557831734654","0.0","1814.0","266.0","38819.0","421.8125","46.356811229509965","330.0","561.0","423.0","40494.0","491.991808108006","350.1377532496382","30.06091783837749","38.484848484848484","325.6363636363636","425.93939393939394","5.0","0","126"
"PSM","17","1","50.46180803723383","772.0521261517822","406.5319270139621","0","58.723404255319146","48.62040906382573","0.0","200.0","40.0","5520.0","490.6914893617021","323.2311010066529","53.0","1493.0","373.0","46125.0","423.7659574468085","67.17421188686791","290.0","677.0","428.0","39834.0","272.61125504299235","436.66585735750095","20.349719094889732","57.666666666666664","426.6333333333333","430.93333333333334","5.0","2","126"
"PSM","18","2","74.88582181109025","759.5984380329796","411.01547137100107","1","64.51612903225806","54.70307457046111","0.0","240.0","40.0","6000.0","497.6774193548387","317.210674791949","0.0","1493.0","426.0","46284.0","429.80645161290323","61.39258170462491","308.0","633.0","424.0","39972.0","274.4105506833397","437.2690608057959","25.32554240610563","63.87096774193548","412.93548387096774","436.83870967741933","5.0","2","126"
"PSM","19","2","68.47220453455236","684.7333617698241","422.0869700504445","2","56.326530612244895","45.890675896428164","0.0","200.0","40.0","5520.0","465.1734693877551","294.5893533784305","53.0","1280.0","373.0","45587.0","427.1530612244898","57.00955825824593","331.0","636.0","420.0","41861.0","271.8915367868534","437.62891993386535","25.32554240610563","59.03225806451613","406.5483870967742","427.35483870967744","5.0","2","126"
