"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(Counts)","(µm)","",""
"PSM","0","1","57.232206932419444","484.7566460681028","465.64973951898924","1","61.78217821782178","59.20128443883563","0.0","280.0","40.0","6240.0","316.2970297029703","256.01763785155333","0.0","1013.0","266.0","31946.0","460.53465346534654","57.135726888950245","362.0","591.0","456.0","46514.0","341.97050849932214","481.7818887086413","9.859699275376252","63.87096774193548","307.96774193548384","447.06451612903226","5.0","0","125"
"PSM","1","2","68.32662959539279","507.8182074231543","454.7210732832207","2","70.2127659574468","67.56882152094693","0.0","280.0","40.0","6600.0","354.531914893617","259.22501132677974","0.0","1013.0","320.0","33326.0","450.1170212765957","46.933459276234395","357.0","563.0","451.0","42311.0","342.2144814698689","479.0981860326277","9.859699275376252","66.33333333333333","321.46666666666664","442.1666666666667","5.0","0","125"
"PSM","2","2","50.80202212793637","349.1766697877548","448.32179939405637","3","51.78947368421053","51.48804751545825","0.0","240.0","40.0","4920.0","308.65263157894736","213.1624976207994","0.0","960.0","267.0","29322.0","445.65263157894736","53.8521949652527","289.0","544.0","450.0","42337.0","340.99461661713536","480.3180508853612","9.859699275376252","53.75","282.125","438.84375","5.0","0","125"
"PSM","3","2","60.613437504745555","426.9394002216683","448.1210747457961","4","56.8421052631579","56.7424783260702","0.0","240.0","40.0","5400.0","338.4947368421053","237.9966866247194","0.0","1067.0","320.0","32157.0","438.4526315789474","52.859260832583324","294.0","548.0","447.0","41653.0","341.4825625582287","480.3180508853612","9.859699275376252","58.0","306.76666666666665","435.8333333333333","5.0","0","125"
"PSM","4","2","45.92862679282073","395.36176449807664","473.46694191021976","5","48.57142857142857","49.492267437272204","0.0","240.0","40.0","4760.0","300.35714285714283","240.39135831938543","0.0","960.0","266.0","29435.0","465.90816326530614","47.603405997586016","357.0","602.0","468.0","45659.0","343.1903733520556","478.85421306208104","9.859699275376252","52.0","264.5","462.2","5.0","0","125"
"PSM","5","2","39.56444601649976","411.2171977395022","466.2382274970751","6","45.95744680851064","48.35618626815359","0.0","160.0","40.0","4320.0","306.9574468085106","252.68020993409007","0.0","907.0","267.0","28854.0","459.1276595744681","58.35693544809919","325.0","616.0","457.0","43158.0","343.1903733520556","480.56202385590785","9.859699275376252","47.1875","263.0","457.09375","5.0","0","125"
"PSM","6","2","45.1763321764912","340.73271305639065","391.1534357871048","7","50.98039215686274","56.05000956397703","0.0","240.0","40.0","5200.0","286.98039215686276","259.1423776400794","0.0","1120.0","266.0","29272.0","393.1862745098039","36.54177871866527","311.0","511.0","390.0","40105.0","339.28680582330855","483.00175356137476","9.859699275376252","50.645161290322584","249.90322580645162","397.2258064516129","5.0","0","125"
"PSM","7","2","51.15063671386413","358.0244074624708","389.07498813807877","8","56.25","59.91660871578097","0.0","280.0","40.0","5400.0","265.9895833333333","253.4065381448581","0.0","1067.0","213.0","25535.0","394.2708333333333","48.55175841938205","294.0","522.0","388.0","37850.0","342.9464003815089","481.5379157380946","9.859699275376252","61.666666666666664","247.56666666666666","399.73333333333335","5.0","0","125"
"PSM","8","2","101.85594029947924","677.895980014217","411.50542393230467","9","99.14893617021276","77.53819141486571","0.0","320.0","80.0","9320.0","490.1170212765957","315.50051910674125","0.0","1387.0","427.0","46071.0","408.3510638297872","42.68129137297393","293.0","528.0","412.0","38385.0","337.09104908838833","485.07353328238173","14.921395666317986","101.66666666666667","441.3333333333333","405.46666666666664","5.0","0","125"
"PSM","9","2","102.31379204149303","662.248164707405","365.67685284146825","10","104.51612903225806","87.87981082177025","0.0","560.0","80.0","9720.0","433.5376344086022","321.8772571601663","53.0","1493.0","373.0","40319.0","372.6559139784946","38.6971223016299","286.0","477.0","370.0","34657.0","339.53077879385523","483.36572248855487","14.921395666317986","95.0","393.3","382.6666666666667","5.0","0","125"
"PSM","10","2","99.51240256758605","521.2484488012957","366.82965336902964","11","111.42857142857143","108.2570442459334","0.0","640.0","80.0","10920.0","400.5204081632653","285.7130428912587","0.0","1174.0","320.0","39251.0","377.3061224489796","40.041835896010014","289.0","468.0","375.0","36976.0","341.72653552877546","481.90188466527474","14.921395666317986","104.33333333333333","387.23333333333335","380.7","5.0","0","125"
"PSM","11","2","77.96752414317787","583.0394852005227","409.89380782984034","12","95.35353535353535","83.33988842493048","0.0","440.0","80.0","9440.0","430.8686868686869","274.3552979617612","0.0","1067.0","374.0","42656.0","414.030303030303","41.362621039955755","321.0","505.0","415.0","40989.0","341.97050849932214","482.8777765474615","14.921395666317986","87.8125","389.15625","419.78125","5.0","0","125"
"PSM","12","2","76.82906667749202","587.4527811583495","431.3626396142088","13","86.86868686868686","75.81726776345371","0.0","400.0","80.0","8600.0","407.74747474747477","255.80378894268858","0.0","1173.0","373.0","40367.0","430.06060606060606","63.36174378234194","324.0","678.0","419.0","42576.0","345.14215711642913","480.4380468419946","14.921395666317986","87.66666666666667","380.1","435.8","5.0","0","125"
"PSM","13","2","80.31719122997184","718.7120979351504","421.53629096273835","14","82.42424242424242","67.80962109045022","0.0","320.0","80.0","8160.0","455.62626262626264","373.0028884786826","0.0","1866.0","373.0","45107.0","426.8888888888889","59.80408301003537","304.0","584.0","420.0","42262.0","345.14215711642913","480.4380468419946","14.921395666317986","77.0","414.6","434.6666666666667","5.0","0","125"
"PSM","14","2","69.42933598193348","722.577569383299","451.81260899244376","15","72.65306122448979","54.59411660473939","0.0","240.0","80.0","7120.0","474.4591836734694","463.3744710045087","0.0","1866.0","320.0","46497.0","450.234693877551","76.94110761912582","308.0","790.0","433.0","44123.0","344.6542111753357","480.1940738714479","14.921395666317986","73.79310344827586","415.2413793103448","449.7931034482759","5.0","0","125"
"PSM","15","2","58.807418615629594","569.3399609172651","460.79352560795917","16","60.60606060606061","59.75832589618501","0.0","280.0","40.0","6000.0","295.64646464646466","346.4609208204312","0.0","1973.0","160.0","29269.0","460.6969696969697","56.92412682873018","346.0","633.0","454.0","45609.0","341.97050849932214","475.3146144605141","14.921395666317986","52.1875","253.78125","456.0","5.0","0","125"
"PSM","17","2","68.06081744575275","520.5019725686909","480.04676629346955","17","57.5","48.14451928145202","0.0","200.0","40.0","5520.0","271.0625","317.37999182451045","0.0","2027.0","160.0","26022.0","480.2395833333333","55.24181192799273","313.0","650.0","474.0","46103.0","341.482636874759","474.09474960778067","14.929911497201369","56.89655172413793","246.0","478.3103448275862","5.0","0","125"
"PSM","18","2","75.30279240281332","401.5283013006114","431.66671907057315","18","69.36170212765957","57.226366406800395","0.0","240.0","40.0","6520.0","272.78723404255317","239.52263782120116","0.0","1120.0","213.0","25642.0","439.43617021276594","49.20388972093203","360.0","634.0","435.0","41307.0","346.36135312039033","470.19118207903364","14.844753188367525","59.6875","230.84375","445.5625","5.0","0","125"
"PSM","19","2","60.873399238268874","345.57191558254937","441.3966290882045","19","71.06382978723404","61.00357974876771","0.0","360.0","80.0","6680.0","267.77659574468083","232.2665855395022","0.0","960.0","160.0","25171.0","446.6170212765957","50.841543081025364","309.0","598.0","444.0","41982.0","349.0450557964039","469.7032361379402","14.844753188367525","66.33333333333333","231.63333333333333","451.06666666666666","5.0","0","125"
"PSM","20","2","65.91691437072602","316.8489474703997","445.6219092615797","20","78.73684210526316","72.51180542568103","0.0","400.0","80.0","7480.0","248.06315789473683","185.5056236187381","0.0","747.0","213.0","23566.0","442.8315789473684","48.25831482354168","315.0","553.0","446.0","42069.0","347.8251909436705","470.4351550495803","14.844753188367525","80.6896551724138","223.58620689655172","446.51724137931035","5.0","0","125"
