"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","(micron)","",""
"PSM","0","1","100.2346542092422","860.3136935249936","478.97124676929036","0","86.73267326732673","68.13382289129368","0.0","360.0","80.0","8760.0","548.5247524752475","407.12053728740847","0.0","1867.0","426.0","55401.0","482.1782178217822","81.42793083943667","318.0","698.0","471.0","48700.0","460.6087136847863","443.6632474850911","10.156191687948969","86.7741935483871","474.06451612903226","489.0967741935484","5.0","0","126"
"PSM","1","2","76.73301796264747","974.4177161462308","551.8460107976024","1","68.04123711340206","53.28068707440133","0.0","280.0","40.0","6600.0","601.9896907216495","456.9260629204083","0.0","1867.0","480.0","58393.0","549.7835051546392","143.36907694857322","310.0","973.0","514.0","53329.0","467.34394010399114","448.15339843122774","10.156191687948969","63.333333333333336","521.4","544.1","5.0","0","126"
"PSM","2","2","80.1835149650205","798.1279136811853","629.7312008071029","2","67.2","53.29695729181598","0.0","200.0","80.0","6720.0","497.52","357.9004285659305","0.0","1867.0","480.0","49752.0","611.63","158.2976773249205","292.0","1117.0","619.0","61163.0","471.19264091496535","446.5497730933218","10.156191687948969","63.75","435.125","614.0","5.0","0","126"
"PSM","3","2","85.02245275653553","836.3580348399527","581.4885896349032","3","71.42857142857143","57.7945169161142","0.0","240.0","80.0","7000.0","511.98979591836735","405.4396746640746","0.0","1920.0","427.0","50175.0","587.2142857142857","149.67726448981702","276.0","1020.0","578.0","57547.0","472.7962662528713","448.4741234988089","10.156191687948969","67.41935483870968","436.5483870967742","581.9354838709677","5.0","0","126"
"PSM","4","2","64.59544027848699","621.333087907743","495.15667618196204","4","64.94623655913979","56.233667308325465","0.0","240.0","40.0","6040.0","482.76344086021504","246.72182883323154","53.0","1547.0","480.0","44897.0","504.741935483871","101.5606376191312","339.0","786.0","484.0","46941.0","476.0035169286831","446.819195882063","8.668082302264338","67.24137931034483","418.41379310344826","514.5862068965517","5.0","0","126"
"PSM","5","2","61.474004816933785","566.4295252009011","533.7332256375793","5","56.8421052631579","52.048732440975044","0.0","240.0","40.0","5400.0","445.6421052631579","236.10495843962295","53.0","1066.0","427.0","42336.0","528.578947368421","101.9928636372307","287.0","864.0","522.0","50215.0","479.21076760449495","445.8570206793195","8.668082302264338","57.857142857142854","404.7857142857143","523.9285714285714","5.0","0","126"
"PSM","6","2","92.59818888180705","589.855571787561","556.712105940715","6","65.33333333333333","67.42786407660101","0.0","360.0","40.0","5880.0","454.97777777777776","247.96003564265175","0.0","1173.0","427.0","40948.0","568.8777777777777","127.43844760350196","358.0","1258.0","567.0","51199.0","484.0216436182127","445.5362956117383","8.668082302264338","61.333333333333336","396.03333333333336","566.9","5.0","0","126"
"PSM","7","2","73.54941728718023","603.2985230505504","644.0297117386851","7","54.505494505494504","61.251099514189804","0.0","280.0","40.0","4960.0","442.3956043956044","285.59920942626644","0.0","1227.0","426.0","40258.0","654.5494505494505","190.7240160683764","365.0","1370.0","620.0","59564.0","486.26671909128095","449.0642713551313","8.668082302264338","56.89655172413793","401.44827586206895","643.7241379310345","5.0","0","126"
