"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","(micron)","",""
"PSM","0","2","73.51806409020915","652.6757874760474","487.5617908426297","2","53.73737373737374","48.8768936390998","0.0","160.0","40.0","5320.0","448.67676767676767","291.2339976608622","53.0","1333.0","373.0","44419.0","494.2020202020202","78.44457029088778","327.0","726.0","491.0","48926.0","481.3087594425312","288.6342405997366","20.31226684718403","59.333333333333336","431.96666666666664","497.8","5.0","0","125"
"PSM","1","1","65.90316692585579","681.9960762744649","540.927406620374","1","54.285714285714285","51.13152637747794","0.0","200.0","40.0","5320.0","483.68367346938777","295.8344687939062","0.0","1387.0","426.0","47401.0","538.8163265306123","87.73064998728351","378.0","869.0","526.0","52804.0","481.5619834150235","288.6342405997366","20.31226684718403","54.0","464.8666666666667","541.7333333333333","5.0","0","125"
"PSM","2","2","46.204375840573164","586.0086916297646","464.2707706590976","3","43.71134020618557","37.4532927910681","0.0","120.0","40.0","4240.0","424.9072164948454","291.61876091605126","0.0","1439.0","373.0","41216.0","467.3917525773196","54.160555431095894","371.0","637.0","458.0","45337.0","483.5877751949624","291.92615224213716","20.31226684718403","48.666666666666664","388.8666666666667","473.23333333333335","5.0","0","125"
"PSM","3","2","61.87897074733955","471.1715416302047","535.4538006629325","4","50.10526315789474","48.804750746302716","0.0","240.0","40.0","4760.0","346.81052631578945","241.27384877102602","0.0","1066.0","320.0","32947.0","551.6315789473684","120.1256481047523","363.0","817.0","530.0","52405.0","482.574879304993","292.17937621462954","20.31226684718403","46.5625","313.28125","559.90625","5.0","0","125"
"PSM","4","2","55.43535175515163","593.8595588804047","522.4964166682561","5","49.46236559139785","47.32784802514244","0.0","240.0","40.0","4600.0","426.6236559139785","389.51192742742575","0.0","1600.0","320.0","39676.0","530.516129032258","96.1018043651837","342.0","807.0","518.0","49338.0","486.87968683736295","290.406808407183","20.31226684718403","44.0","365.0","550.5333333333333","5.0","0","125"
"PSM","5","2","49.00017383599258","515.9276682916404","512.1336534496209","6","47.391304347826086","44.74272155720878","0.0","200.0","40.0","4360.0","391.7717391304348","319.4248300456453","0.0","1440.0","320.0","36043.0","509.5217391304348","104.93676570650626","325.0","786.0","516.0","46876.0","489.4119265622865","291.1664803246601","20.31226684718403","49.03225806451613","334.16129032258067","516.6451612903226","5.0","0","125"
"PSM","7","2","43.98482238568568","418.5092223995944","603.8916890377491","7","44.34782608695652","40.41826232395577","0.0","200.0","40.0","4080.0","266.6304347826087","228.47226572694166","0.0","960.0","213.0","24530.0","598.304347826087","78.00841587881172","443.0","810.0","595.0","55044.0","483.84099916745475","294.4583919670607","20.31226684718403","46.333333333333336","231.16666666666666","586.0","5.0","0","125"
"PSM","8","2","36.21517116316582","689.0041404827201","794.1951252877169","57","28.93617021276596","37.744702258938","0.0","160.0","0.0","2720.0","381.8404255319149","369.1097486117741","0.0","1547.0","214.0","35893.0","787.0","61.57712185125147","652.0","960.0","783.0","73978.0","638.2819731433273","653.94248630519","15.600616452939022","29.666666666666668","359.6666666666667","787.4333333333333","5.0","4","125"
