"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(Counts)","(µm)","",""
"PSM","0","1","59.00633953208549","751.8998005807921","432.382647810069","1","67.62886597938144","54.881941396136284","0.0","240.0","40.0","6560.0","440.36082474226805","341.9512692367819","0.0","1494.0","373.0","42715.0","435.58762886597935","44.41676498831823","325.0","556.0","429.0","42252.0","275.23960868229676","435.50274621358625","30.008934021628875","65.0","377.76666666666665","433.23333333333335","5.0","0","125"
"PSM","1","2","68.59495041573857","711.4559212396524","453.9061114471374","2","69.7872340425532","55.00691497887355","0.0","240.0","80.0","6560.0","478.20212765957444","403.8679540351025","0.0","1600.0","320.0","44951.0","451.0744680851064","45.59811337393698","338.0","543.0","452.0","42401.0","267.3144813936748","434.99144767883644","30.008934021628875","72.0","404.06666666666666","445.5","5.0","0","125"
"PSM","2","2","86.52614235140291","724.9359223039081","483.74687159069686","3","75.10204081632654","57.798885195241866","0.0","200.0","80.0","7360.0","455.9387755102041","387.1322216474113","0.0","1440.0","320.0","44682.0","476.9183673469388","40.048597661173496","352.0","573.0","481.0","46738.0","263.47974238305125","433.00210667178555","25.819710292240146","77.66666666666667","408.4","468.8333333333333","5.0","0","125"
"PSM","3","2","96.79919400296109","657.6351938385476","492.569515763508","4","93.04347826086956","59.627767158767405","0.0","240.0","80.0","8560.0","443.4782608695652","374.0051559338107","0.0","1653.0","320.0","40800.0","491.1521739130435","50.9285072662161","370.0","606.0","487.0","45186.0","256.8328614313038","432.49080813703574","25.819710292240146","88.0","368.56666666666666","488.56666666666666","5.0","0","125"
"PSM","4","2","75.35148887374181","670.6131372509302","463.96458391257966","5","69.1304347826087","61.36993167744772","0.0","280.0","40.0","6360.0","461.4130434782609","382.2495920170863","0.0","1707.0","374.0","42450.0","463.75","39.79414750719226","364.0","557.0","463.0","42665.0","251.71987608380573","434.31688001907696","20.55632663223892","61.61290322580645","384.5806451612903","462.38709677419354","5.0","0","125"
"PSM","5","2","92.49300478527665","713.1433144556568","448.05863946770097","6","84.3010752688172","58.818029058354966","0.0","240.0","80.0","7840.0","509.7096774193548","352.5162524975194","0.0","1227.0","480.0","47403.0","453.6989247311828","39.52098642995195","368.0","648.0","450.0","42194.0","250.4416297469312","434.57252928645187","20.55632663223892","80.60606060606061","405.24242424242425","455.6363636363636","5.0","0","125"
"PSM","6","2","90.92059577132181","761.8958679567453","439.6994567062331","7","78.38383838383838","58.251864658025156","0.0","240.0","80.0","7760.0","471.80808080808083","379.5787051500941","0.0","1493.0","320.0","46709.0","441.47474747474746","40.232574738495686","357.0","538.0","438.0","43706.0","246.35124146893276","436.10642489070125","20.55632663223892","77.33333333333333","429.76666666666665","444.06666666666666","5.0","0","125"
"PSM","7","2","91.42705074696441","784.4792258986752","446.2617805210317","8","77.3913043478261","59.53795659243823","0.0","280.0","80.0","7120.0","500.2173913043478","432.86195109435056","53.0","1653.0","320.0","46020.0","450.4021739130435","44.21900038696227","345.0","614.0","447.0","41437.0","242.77215172568413","437.6403204949507","20.55632663223892","79.03225806451613","444.3225806451613","450.35483870967744","5.0","0","125"
"PSM","8","2","96.09111274030798","717.6347544694283","451.0219781060531","9","92.08333333333333","66.71095020454274","0.0","320.0","80.0","8840.0","456.5208333333333","367.8662222277827","0.0","1333.0","320.0","43826.0","451.2604166666667","47.81901070795713","361.0","607.0","450.0","43321.0","240.47130831931003","439.429865366575","20.55632663223892","95.45454545454545","383.8181818181818","453.3030303030303","5.0","0","125"
"PSM","9","2","100.53240192775004","554.1370236194055","415.0393189994339","10","117.84946236559139","98.92739391094943","0.0","560.0","120.0","10960.0","390.4301075268817","305.5548907440314","0.0","1280.0","320.0","36310.0","418.0430107526882","35.750923970575684","342.0","531.0","412.0","38878.0","235.35832297181196","438.91856683182516","20.55632663223892","127.66666666666667","361.76666666666665","421.7","5.0","0","125"
"PSM","10","2","52.23680615663968","478.0609635097383","430.1062713746281","11","49.48453608247423","52.84354135126596","0.0","240.0","40.0","4800.0","382.6185567010309","296.57497798824596","0.0","1066.0","373.0","37114.0","433.8556701030928","32.568514220895935","361.0","515.0","431.0","42084.0","234.59137516968724","439.429865366575","14.6484470138702","54.516129032258064","348.80645161290323","436.19354838709677","5.0","0","125"
"PSM","11","2","53.436232677680735","620.4725456764581","431.7749785177539","12","49.896907216494846","51.32605830539089","0.0","280.0","40.0","4840.0","412.2886597938144","338.88238368824483","0.0","1706.0","320.0","39992.0","435.30927835051546","30.160805424404657","362.0","499.0","441.0","42225.0","234.08007663493746","440.1968131686997","14.6484470138702","54.6875","353.4375","435.21875","5.0","0","125"
"PSM","12","2","61.59529989627873","630.5619895198089","438.3619570761371","13","58.064516129032256","54.538739014538386","0.0","280.0","40.0","5400.0","415.1182795698925","325.6681042391887","0.0","1387.0","320.0","38606.0","439.5376344086022","37.25515988183935","377.0","611.0","437.0","40877.0","231.77923322856333","439.6855146339499","14.6484470138702","58.275862068965516","395.44827586206895","442.7586206896552","5.0","0","125"
"PSM","13","2","54.90273428002905","777.4458515995343","413.02419592109857","14","60.0","61.852587449980014","0.0","280.0","40.0","6120.0","498.19607843137254","424.9207273585562","0.0","1760.0","320.0","50816.0","421.2549019607843","46.99140142000487","326.0","575.0","417.0","42968.0","232.80183029806292","437.3846712275757","14.6484470138702","63.4375","449.6875","425.9375","5.0","0","125"
"PSM","14","2","58.02998107122014","758.4425629153618","478.3480795730956","15","60.215053763440864","62.86594596620128","0.0","240.0","40.0","5600.0","482.78494623655916","392.01056023548455","0.0","1387.0","320.0","44899.0","478.3763440860215","63.09273953587041","360.0","791.0","475.0","44489.0","233.82442736756255","439.6855146339499","14.6484470138702","58.62068965517241","437.7241379310345","477.0","5.0","0","125"
"PSM","15","2","53.32635875970642","793.1401315196728","476.2762029528114","16","54.02061855670103","53.55409636165473","0.0","240.0","40.0","5240.0","501.2886597938144","411.3109366901074","0.0","1760.0","320.0","48625.0","480.74226804123714","46.1621414036337","376.0","649.0","476.0","46632.0","233.05747956543783","440.1968131686997","14.6484470138702","57.333333333333336","470.7","481.5","5.0","0","125"
"PSM","16","2","59.55176418754629","826.4636502789796","443.523597961483","17","67.23404255319149","69.95243015476522","0.0","320.0","40.0","6320.0","533.8404255319149","432.73315682400715","0.0","1814.0","426.0","50181.0","447.75531914893617","37.280017470291256","374.0","542.0","449.0","42089.0","232.03488249593823","440.4524624360746","14.6484470138702","64.51612903225806","478.38709677419354","449.19354838709677","5.0","0","125"
"PSM","17","2","74.50706244379597","869.9403301776921","468.17809496583305","18","97.3913043478261","128.87398705300976","0.0","680.0","80.0","8960.0","636.3913043478261","473.56851869774533","0.0","2080.0","587.0","58548.0","470.4673913043478","37.669018688361106","377.0","588.0","468.0","43283.0","232.03488249593823","441.2194102381993","14.6484470138702","101.33333333333333","563.4666666666667","467.46666666666664","5.0","0","125"
"PSM","18","2","78.08651414807171","978.6839224920903","497.46944230953926","19","96.08695652173913","109.35330905658257","0.0","560.0","80.0","8840.0","712.3913043478261","470.8520207220739","0.0","1760.0","747.0","65540.0","496.45652173913044","44.11907290914167","411.0","633.0","497.0","45674.0","231.0122854264386","441.2194102381993","14.6484470138702","106.45161290322581","651.6774193548387","497.5806451612903","5.0","0","125"
