"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(Counts)","(µm)","",""
"PSM","0","1","57.252777421892546","490.353165385817","539.6594537380829","0","55.1219512195122","46.03390866266977","0.0","200.0","40.0","4520.0","379.7439024390244","256.57573237514544","0.0","1173.0","320.0","31139.0","586.4756097560976","209.81409911608708","323.0","1203.0","536.0","48091.0","299.8942385448404","242.54576039320216","42.58978459650434","55.76923076923077","318.9230769230769","603.4230769230769","5.0","0","126"
"PSM","1","2","54.974333693722684","490.48581892749064","612.9349357558257","1","47.88732394366197","58.405368954715264","0.0","280.0","40.0","3400.0","335.7042253521127","241.48205460484442","0.0","960.0","266.0","23835.0","637.5211267605633","262.0670502619473","322.0","1793.0","586.0","45264.0","298.95459595552967","240.49979908283515","44.97627455894588","49.54545454545455","285.54545454545456","657.0454545454545","5.0","0","126"
"PSM","2","2","57.46362172485571","492.68717755963985","695.2231834789187","2","58.048780487804876","48.7482579464684","0.0","160.0","40.0","4760.0","390.0853658536585","258.69244818154397","0.0","1173.0","373.0","31987.0","700.8048780487804","234.00962515945557","344.0","1595.0","636.0","57466.0","298.8712578896569","240.75554424663105","42.58978459650434","52.69230769230769","316.4230769230769","722.7307692307693","5.0","0","126"
"PSM","3","2","69.84810590564396","584.7269425025614","678.5835531823215","3","54.31578947368421","45.16288797417603","0.0","200.0","40.0","5160.0","416.42105263157896","301.63616165863937","0.0","1440.0","320.0","39560.0","689.7789473684211","220.03569241159582","301.0","1324.0","658.0","65529.0","299.2994101513758","242.46079479718378","40.203294634062786","55.666666666666664","356.9","680.7","5.0","0","126"
"PSM","5","2","46.72669026813716","514.3522979618991","727.3769456754611","4","55.52238805970149","56.54935045281253","0.0","280.0","40.0","3720.0","311.97014925373134","324.5980717538861","0.0","1280.0","213.0","20902.0","694.3731343283582","214.01726323890222","286.0","1207.0","693.0","46523.0","302.2911885228579","239.5622082115404","45.14663422259522","50.95238095238095","257.2857142857143","682.2857142857143","5.0","0","126"
"PSM","6","2","45.55563992342513","456.01787659934","757.4790551588205","5","48.333333333333336","47.44158750876821","0.0","200.0","40.0","3480.0","256.25","269.6606500718692","0.0","1226.0","160.0","18450.0","711.2361111111111","288.73880652924214","280.0","1407.0","679.0","51209.0","304.0811320108388","238.5392275563569","45.17787780239576","44.34782608695652","210.47826086956522","675.3913043478261","5.0","0","126"
"PSM","7","2","44.35976641193235","401.5943207276527","773.9863770773087","6","49.85507246376812","49.18430983744557","0.0","200.0","40.0","3440.0","249.55072463768116","249.48019703516042","0.0","1014.0","160.0","17219.0","724.2608695652174","276.57249087896906","267.0","1396.0","724.0","49974.0","305.61536928625105","236.7490114097858","45.20465801365337","47.27272727272727","221.22727272727272","706.3636363636364","5.0","0","126"
"PSM","8","2","54.640873786274824","384.64314200627655","753.6427279716645","7","51.76470588235294","44.81941132205427","0.0","160.0","40.0","3520.0","262.6617647058824","210.98154480329694","0.0","906.0","213.0","17861.0","764.6323529411765","208.35739275765835","411.0","1296.0","783.0","51995.0","305.10395686111366","239.05071788394866","45.1957312765675","49.523809523809526","231.71428571428572","733.3809523809524","5.0","0","126"
"PSM","9","2","36.98067325459486","352.1397032451171","789.1718700470507","8","38.80597014925373","43.46793970271765","0.0","240.0","40.0","2600.0","263.3880597014925","173.98475684049126","0.0","800.0","266.0","17647.0","764.4776119402985","285.1553727573663","293.0","1642.0","710.0","51220.0","307.6610189868007","238.28348239256104","45.24036496199685","37.61904761904762","219.04761904761904","712.3809523809524","5.0","0","126"
"PSM","10","2","47.345542170262476","396.49710356447855","636.9404543720757","9","40.86021505376344","34.880414149743075","0.0","160.0","40.0","3800.0","247.70967741935485","196.84305051427233","0.0","960.0","160.0","23037.0","628.0","280.7431519936049","230.0","1573.0","529.0","58404.0","309.70666868735026","239.90313106528987","40.329615168913314","40.666666666666664","210.36666666666667","615.2333333333333","5.0","0","126"
"PSM","11","2","63.39785883621695","495.82331266220825","450.0792106747334","10","56.08695652173913","45.18476164749513","0.0","160.0","40.0","5160.0","327.4021739130435","276.92542971275816","0.0","1120.0","213.0","30121.0","480.5326086956522","138.7271375946604","265.0","983.0","464.0","44209.0","318.400679914686","246.12704106208517","35.364345484103794","53.333333333333336","263.6","490.53333333333336","5.0","0","126"
"PSM","12","2","42.32014750524332","496.5888011432254","508.688189006284","11","44.94845360824742","40.929912435268704","0.0","160.0","40.0","4360.0","288.5670103092784","270.26248457196266","0.0","1120.0","213.0","27991.0","535.5979381443299","176.9353495273659","287.0","1208.0","492.0","51953.0","323.51480416606","246.12704106208517","35.4536128549625","43.333333333333336","260.8666666666667","555.8666666666667","5.0","0","126"
"PSM","13","2","61.593571177698855","503.7572902065922","682.9728130933742","12","65.26315789473684","50.88247002533448","0.0","240.0","80.0","6200.0","292.41052631578947","282.62701888338904","0.0","1014.0","160.0","27779.0","653.6947368421053","195.23423322529354","361.0","1578.0","610.0","62101.0","327.09469114202176","248.42874753624804","35.51610001456359","59.0","248.03333333333333","638.4333333333333","5.0","0","126"
"PSM","14","2","49.776092884666454","455.9620734750007","660.7537992431022","13","56.774193548387096","51.18511354414823","0.0","240.0","40.0","5280.0","272.8494623655914","285.75342617431556","0.0","1066.0","160.0","25375.0","663.4086021505376","150.24286401046894","333.0","1139.0","650.0","61697.0","329.39604705514006","245.10406040690168","35.55627033145001","53.666666666666664","226.16666666666666","635.1","5.0","0","126"
"PSM","15","2","36.80632777232527","423.1346491011998","617.5856042021157","14","40.86021505376344","49.68719356434892","0.0","280.0","40.0","3800.0","294.7096774193548","264.27355641970854","0.0","1333.0","213.0","27408.0","637.5268817204301","177.33814368122015","268.0","1352.0","588.0","59290.0","332.72022781853315","246.8942765534728","35.61429412250817","43.10344827586207","257.9655172413793","646.7241379310345","5.0","0","126"
"PSM","16","2","65.24130535230185","559.2318363552987","699.984521754802","15","61.30434782608695","70.27758761901275","0.0","360.0","40.0","5640.0","341.94565217391306","301.3310531745149","0.0","1334.0","266.0","31459.0","635.5978260869565","186.87364596342024","363.0","1316.0","601.0","58475.0","332.9759340311019","247.40576688106455","35.618757491051106","57.333333333333336","289.3333333333333","603.1333333333333","5.0","0","126"
"PSM","17","2","47.688941083166156","457.3626637723171","636.2967395158836","16","44.44444444444444","41.95235392680605","0.0","160.0","40.0","3600.0","358.77777777777777","287.7696561488025","0.0","1174.0","320.0","29061.0","614.3456790123457","194.1115761935534","291.0","1001.0","583.0","49762.0","332.72022781853315","246.04165127819644","32.37351211950427","41.42857142857143","286.7142857142857","622.1071428571429","5.0","0","126"
"PSM","18","2","55.013343682301176","567.4907946894854","513.4957275102408","17","53.04347826086956","47.10845868924652","0.0","160.0","40.0","4880.0","326.2391304347826","289.32978140527945","0.0","1280.0","266.0","30014.0","520.0652173913044","212.07601811188832","254.0","1129.0","454.0","47846.0","336.04440858192623","241.35327273385232","30.555293698297007","49.666666666666664","279.26666666666665","533.9666666666667","5.0","0","126"
"PSM","19","2","75.23685575111381","618.4569811569199","487.74243617215683","18","65.26315789473684","47.4194076720088","0.0","200.0","40.0","6200.0","346.8315789473684","315.83565793296435","0.0","1280.0","213.0","32949.0","507.5052631578947","177.62965739079283","261.0","1187.0","445.0","48213.0","338.6014707076132","235.98262429413893","30.59992738372636","58.666666666666664","298.6333333333333","529.6","5.0","0","126"
