"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2","Center ch3"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","Mean ch3","Std ch3","Min ch3","Max ch3","Median ch3","Sum ch3","X","Y","Z","Mean ch1","Mean ch2","Mean ch3"," "," "," "
"","","","(Counts)","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(Counts)","(µm)","",""
"PSM","0","1","128.6228841517342","1053.118868619792","353.9883737145008","1","88.48484848484848","75.86727987640099","0.0","360.0","80.0","8760.0","705.0808080808081","425.6732405133499","53.0","2080.0","640.0","69803.0","370.3030303030303","84.63962676722407","228.0","642.0","352.0","36660.0","219.04259653008575","400.0641363019977","20.088150844087785","81.0","633.3333333333334","381.43333333333334","5.0","0","125"
"PSM","1","2","114.94265988867527","912.2237552076633","406.1575366992319","2","99.53488372093024","69.34834451129248","0.0","320.0","80.0","8560.0","758.3255813953489","379.1140893578844","53.0","1973.0","747.0","65216.0","410.33720930232556","104.4533794643914","265.0","795.0","385.0","35289.0","219.38531950919952","397.37800151175594","22.160608160213272","94.8","704.0","408.6","5.0","0","125"
"PSM","2","2","110.53090946584565","910.0085463556744","413.90468299632965","3","95.23809523809524","69.11621417141141","0.0","280.0","80.0","8000.0","783.3571428571429","407.0621350059396","53.0","1973.0","800.0","65802.0","416.76190476190476","93.81507303657705","243.0","691.0","405.0","35008.0","218.69987355097197","396.3498325744146","22.160608160213272","86.66666666666667","653.8333333333334","412.3666666666667","5.0","0","125"
"PSM","3","2","112.53546996942951","1009.7352726777777","467.74092784912204","4","96.47058823529412","70.45271772028151","0.0","400.0","80.0","8200.0","848.7764705882353","484.6760178685539","53.0","2186.0","800.0","72146.0","451.78823529411767","117.477464314858","229.0","803.0","442.0","38402.0","218.69987355097197","398.4061704490973","22.160608160213272","91.73913043478261","803.4782608695652","447.2608695652174","5.0","0","125"
"PSM","4","2","114.82071291846304","998.5440784014069","383.9400367887867","5","106.19047619047619","78.6620767450415","0.0","400.0","80.0","8920.0","846.8928571428571","448.17493405436005","53.0","1867.0","800.0","71139.0","393.4166666666667","87.33141533501946","263.0","785.0","385.0","33047.0","218.01442759274443","396.00710959530085","22.160608160213272","94.81481481481481","722.5185185185185","398.037037037037","5.0","0","125"
"PSM","5","2","97.2788722855688","1192.116892775087","393.395093915002","6","77.41935483870968","62.08169977864112","0.0","280.0","80.0","7200.0","912.752688172043","439.59167456397074","160.0","1973.0","853.0","84886.0","402.7956989247312","89.3950148327738","227.0","629.0","407.0","37460.0","216.98625865540308","396.69255555352845","24.50939311848882","71.33333333333333","773.7333333333333","420.3","5.0","0","125"
"PSM","6","2","104.7667820166331","1213.3182725288311","414.07834644605765","7","80.86021505376344","62.40916728192108","0.0","240.0","80.0","7520.0","926.0322580645161","477.64864409833325","107.0","2080.0","800.0","86121.0","421.9032258064516","76.74096243576842","298.0","594.0","412.0","39237.0","216.6435356762893","398.0634474699836","24.50939311848882","74.33333333333333","873.7333333333333","430.0","5.0","0","125"
"PSM","7","2","101.98633938743654","1237.6966255795344","443.0886130985819","8","85.3061224489796","60.95805692767135","0.0","240.0","80.0","8360.0","960.4081632653061","507.3614144583009","266.0","2293.0","800.0","94120.0","445.64285714285717","93.79042770931855","280.0","692.0","444.0","43673.0","215.95808971806173","394.9789406579596","24.50939311848882","77.33333333333333","951.1333333333333","442.3","5.0","0","125"
"PSM","8","2","80.91633844061047","995.9202377130193","415.9916616176753","9","74.46808510638297","55.83418271753079","0.0","240.0","80.0","7000.0","814.0106382978723","412.2462072226749","107.0","1866.0","747.0","76517.0","439.4148936170213","91.6386556899174","284.0","744.0","428.0","41305.0","213.90175184337903","394.9789406579596","24.50939311848882","71.29032258064517","787.6451612903226","453.5483870967742","5.0","0","125"
"PSM","9","2","73.18261472580232","1018.1123130722139","424.27159065214636","10","61.473684210526315","54.67444113000093","0.0","240.0","40.0","5840.0","840.8947368421053","487.87048058175054","107.0","2560.0","747.0","79885.0","442.8421052631579","85.51512442930208","265.0","671.0","429.0","42070.0","213.21630588515148","397.7207244908698","24.50939311848882","56.25","799.65625","449.4375","5.0","0","125"
"PSM","10","2","84.01704821897584","1092.7783782712033","440.07801959951496","11","69.05263157894737","52.003962291972975","0.0","280.0","80.0","6560.0","789.2105263157895","455.0611110407424","107.0","2080.0","747.0","74975.0","445.4421052631579","111.06502942635977","264.0","770.0","417.0","42317.0","213.21630588515148","397.7207244908698","24.50939311848882","64.0625","705.75","447.875","5.0","0","125"
"PSM","11","2","79.96384208867913","1037.2445892956987","450.59028512395565","12","68.93617021276596","60.50802994975811","0.0","240.0","40.0","6480.0","767.031914893617","439.0931870656576","160.0","2080.0","693.0","72101.0","466.71276595744683","144.33224979158894","259.0","988.0","439.0","43871.0","213.21630588515148","396.0071095953009","24.50939311848882","60.3125","669.625","466.875","5.0","0","125"
"PSM","12","2","87.07705343770009","1103.4422281029151","417.7322451726467","13","75.78947368421052","60.48701192340527","0.0","280.0","80.0","7200.0","806.5684210526316","490.8475443130164","53.0","2400.0","693.0","76624.0","437.9894736842105","115.80178357653772","265.0","801.0","414.0","41609.0","211.5026909895826","394.63621767884575","24.50939311848882","74.13793103448276","729.7241379310345","442.41379310344826","5.0","0","125"
"PSM","13","2","85.59725564248751","982.2243462502817","495.48089647850185","14","80.41666666666667","59.89317976578085","0.0","280.0","80.0","7720.0","767.125","426.6712095427011","53.0","1867.0","693.0","73644.0","471.03125","124.31458000826603","279.0","1035.0","448.0","45219.0","211.84541396869636","394.9789406579595","24.50939311848882","74.375","714.96875","470.40625","5.0","0","125"
"PSM","14","2","79.32238333852649","1057.0040501010803","513.7347759936589","15","70.53763440860214","56.07381764048114","0.0","240.0","80.0","6560.0","892.8064516129032","545.7092564421278","53.0","2293.0","747.0","83031.0","498.3440860215054","88.09203371963942","279.0","734.0","490.0","46346.0","212.18813694781014","393.6080487415044","24.50939311848882","66.33333333333333","833.9","486.96666666666664","5.0","0","125"
"PSM","15","2","77.68351479938624","1036.8492205911027","518.4919293475879","16","71.25","53.5723809439155","0.0","240.0","80.0","6840.0","824.875","446.7182144908519","53.0","1867.0","800.0","79188.0","502.0416666666667","155.25970885256245","293.0","1080.0","488.0","48196.0","210.81724503135501","391.55171086682174","24.50939311848882","66.66666666666667","767.1333333333333","499.8","5.0","0","125"
"PSM","16","2","56.44334904411858","976.6724268640851","529.985238456568","17","54.78260869565217","44.65935194555388","0.0","200.0","40.0","5040.0","783.1195652173913","413.53990047312885","53.0","1866.0","746.0","72047.0","519.7282608695652","168.32289112317156","284.0","948.0","475.0","47815.0","209.78907609401367","389.8380959712528","24.50939311848882","54.193548387096776","699.8064516129032","494.7096774193548","5.0","0","125"
"PSM","17","2","49.902945827898044","925.3853272603207","571.8598456528606","18","44.73118279569893","47.12590439333908","0.0","200.0","40.0","4160.0","654.763440860215","469.4588558591194","0.0","2027.0","533.0","60893.0","573.483870967742","136.114530810991","347.0","940.0","557.0","53334.0","205.33367736553456","394.49268071062306","20.64080612838792","45.51724137931034","587.2068965517242","574.2068965517242","5.0","0","125"
"PSM","18","2","52.355417427553085","1122.1410123043383","667.6153210264789","19","46.02150537634409","41.26109297342212","0.0","160.0","40.0","4280.0","689.1075268817204","552.4910281066856","0.0","2507.0","533.0","64087.0","627.483870967742","152.0462324500151","341.0","1128.0","629.0","58356.0","203.2773394908519","396.8917415644195","20.64080612838792","40.3448275862069","634.8620689655172","593.4827586206897","5.0","0","125"
"PSM","19","2","59.05086292245504","1133.6573158074627","629.7210389483433","20","49.48453608247423","51.88872577490177","0.0","320.0","40.0","4800.0","718.0","574.1552490398394","0.0","2293.0","480.0","69646.0","615.0824742268042","158.34111845573923","354.0","1057.0","567.0","59663.0","202.59189353262434","393.8072347523955","20.64080612838792","46.0","602.3","600.7","5.0","0","125"
