Label,ID,Spot N links,Spot center intensity,Spot center intensity,Spot frame,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot position,Spot position,Spot position,Spot quick mean,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,Center ch1,Center ch2, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,Mean ch2,Std ch2,Min ch2,Max ch2,Median ch2,Sum ch2,X,Y,Z,Mean ch1,Mean ch2, , , 
,,,(Counts),(Counts),,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(µm),(µm),(µm),(Counts),(Counts),(µm),,
SM,97,2,174.6876918,1074.910883,128,153.9125,94.92891328,0,427,133,12313,892.1625,532.3753421,26,1893,827,71373,24.88228409,454.3057172,19.79368759,155.7727273,884.9545455,5,0,104
SM,98,2,157.8500577,928.2848672,129,139.7317073,81.86152849,0,399,133,11458,793.4878049,456.7164948,0,1920,800,65066,23.30331405,452.5293759,19.79368759,138.68,767.8,5,0,104
SM,99,2,142.8809573,897.7872273,130,124.5925926,68.67582868,0,293,107,10092,751.5802469,453.2383993,26,1840,800,60878,22.31645777,455.4899447,19.79368759,114.96,676.04,5,0,104
SM,100,2,140.5322143,905.907851,131,129.9259259,69.59396126,0,347,133,10524,770.2222222,376.0959319,53,1627,800,62388,21.13223024,455.6873159,19.79368759,130.5909091,760,5,0,104
SM,101,2,133.9066446,856.3606156,132,120.1358025,74.47763978,0,320,107,9731,646.1728395,380.833651,53,1893,613,52340,16.19794886,459.0426273,19.79368759,118.72,600.36,5,0,104
SM,102,2,154.1405537,1266.280123,133,130.2926829,70.91648502,0,347,133,10684,938.4146341,558.6166766,107,1973,906,76950,18.76377518,461.6084536,19.79368759,128.08,821.4,5,0,104
SM,103,2,127.9503951,1450.615252,134,113.2533333,59.84328483,0,240,107,8494,1089.626667,589.861843,239,2426,986,81722,16.0005776,461.6084536,19.79368759,101.5,906.7916667,5,0,104
SM,104,2,145.7893696,1505.196481,135,122.2948718,63.67696661,0,294,107,9539,1115.076923,669.8494262,133,2640,1200,86976,16.59269137,459.4373698,19.79368759,111.125,940.625,5,0,104
SM,105,2,114.0328229,1440.932283,136,101.4875,54.32648461,0,240,106,8119,1106.95,571.1689745,160,2213,1200,88556,16.59269137,459.8321123,19.79368759,97.86363636,1035.818182,5,0,104
SM,106,2,105.4630433,1189.25801,137,96.25925926,49.30460875,0,240,106,7797,967.4320988,416.290822,80,1947,986,78362,17.57954764,459.0426273,19.79368759,101.0833333,849.125,5,0,104
SM,107,2,123.2001451,1123.079821,138,109.5443038,68.07910133,0,373,107,8654,913.9620253,407.9076204,133,1680,933,72203,18.56640392,456.2794297,19.79368759,107.96,813.68,5,0,104
