"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," "
"","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(µm)","",""
"NT","12","2","72.46651617082998","846.2600344443091","12","70.73684210526316","42.44882987662603","0.0","187.0","53.0","5376.0","633.6973684210526","487.72125973037356","53.0","1920.0","533.0","48161.0","429.6901012949737","363.745666931929","0.05707754059269998","71.5","550.3181818181819","5.0","0","137"
"NT","13","2","87.3457240898565","1048.372772078941","13","80.22077922077922","48.9192738296104","0.0","214.0","80.0","6177.0","837.2857142857143","630.7829065438995","0.0","2400.0","853.0","64471.0","431.65136140308664","363.745666931929","0.05707754059269998","79.25","716.75","5.0","0","137"
"NT","14","2","75.29854338234698","1018.4954419292643","14","79.13157894736842","50.06058785252477","0.0","239.0","80.0","6014.0","763.2894736842105","558.5049761828919","0.0","1920.0","746.0","58010.0","433.33244149575484","363.745666931929","0.05707754059269998","80.82608695652173","643.4347826086956","5.0","0","137"
"NT","15","2","76.44817512724202","767.5452782738884","15","83.27272727272727","51.164758729863735","0.0","320.0","80.0","6412.0","578.987012987013","493.6355328608371","0.0","1920.0","533.0","44582.0","434.17298154208896","363.745666931929","0.05707754059269998","81.1304347826087","502.04347826086956","5.0","0","137"
"NT","16","2","80.73725015805243","664.6328989339625","16","79.75641025641026","53.21292341259989","0.0","266.0","80.0","6221.0","528.474358974359","393.88134294608614","0.0","1493.0","373.0","41221.0","433.61262151119956","360.943866777482","0.05707754059269998","81.65217391304348","446.5652173913044","5.0","0","137"
"NT","17","2","81.85368706428105","670.2513203981334","17","88.38666666666667","52.74873979110353","0.0","214.0","80.0","6629.0","533.24","348.5736123736897","0.0","1333.0","533.0","39993.0","431.3711813876419","359.26278668481376","0.05707754059269998","86.72727272727273","486.09090909090907","5.0","0","137"
"NT","18","2","89.89389221075939","879.7482746835932","18","88.35526315789474","48.00269546525304","0.0","213.0","80.0","6715.0","624.4736842105264","491.2388278270685","0.0","1973.0","533.0","47460.0","437.5351417274254","363.1853069010396","0.05707754059269998","85.375","551.7916666666666","5.0","0","137"
"NT","19","2","83.94700504033756","1080.4560422094085","19","81.93506493506493","44.444624819258784","26.0","186.0","80.0","6309.0","795.7662337662338","634.1945969019101","0.0","2507.0","693.0","61274.0","440.8973019127618","366.54746708637606","0.05707754059269998","81.04166666666667","668.3333333333334","5.0","0","137"
"NT","20","2","81.13900656475033","1126.0079350986302","20","79.24050632911393","41.64169975775126","0.0","187.0","80.0","6260.0","893.1012658227849","524.1488972962155","0.0","2080.0","907.0","70555.0","443.4189220517642","367.9483671635995","0.05707754059269998","74.5909090909091","811.0","5.0","0","137"
"NT","21","2","100.73106509352752","1502.5567381940332","21","95.07792207792208","62.93768142372142","0.0","293.0","80.0","7321.0","1144.1818181818182","715.5587203693703","0.0","2827.0","1173.0","88102.0","444.25946209809825","368.22854717904426","0.05707754059269998","86.95833333333333","969.5","5.0","0","137"
"NT","22","2","105.58903403812454","1530.7676493723707","22","95.24358974358974","64.78058589596353","0.0","293.0","80.0","7429.0","1088.4358974358975","840.3631959053781","0.0","2880.0","1014.0","84898.0","445.6603621753218","370.46998730260185","0.05707754059269998","89.91304347826087","934.5217391304348","5.0","0","137"
"NT","23","2","98.20134465465081","1417.6639649053604","23","101.72727272727273","51.88794514793046","0.0","293.0","106.0","7833.0","1082.4805194805194","680.5414951266383","0.0","2667.0","1014.0","83351.0","443.13874203631946","371.03034733349125","0.05707754059269998","97.66666666666667","920.625","5.0","0","137"
"NT","24","2","109.84713796675332","1530.012139670028","24","99.31168831168831","55.42236384544926","0.0","267.0","106.0","7647.0","1166.2727272727273","699.9062274853163","53.0","2613.0","1066.0","89803.0","443.13874203631946","371.03034733349125","0.05707754059269998","93.33333333333333","982.1666666666666","5.0","0","137"
"NT","25","2","84.23505535003318","1525.3186371477875","25","83.35064935064935","51.35346199413746","0.0","267.0","80.0","6418.0","1175.3116883116884","692.6392936051176","0.0","2399.0","1174.0","90499.0","443.4189220517642","373.55196747249363","0.05707754059269998","82.16666666666667","992.7916666666666","5.0","0","137"
"NT","26","2","87.93969780614182","1494.8482689709667","26","81.93506493506493","47.05465401847471","0.0","187.0","80.0","6309.0","1129.6103896103896","728.9442104824611","0.0","2720.0","1120.0","86980.0","444.81982212898765","373.55196747249363","0.05707754059269998","85.20833333333333","962.2083333333334","5.0","0","137"
"NT","27","2","92.86063475332804","1474.87040756747","27","88.38461538461539","49.50645524463563","0.0","213.0","80.0","6894.0","1083.1666666666667","699.2352486112474","0.0","2667.0","1013.0","84487.0","446.7810822371006","371.5907073643807","0.05707754059269998","91.3913043478261","985.1739130434783","5.0","0","137"
"NT","28","2","75.02167894611587","1028.5347135083316","28","80.51315789473684","48.95262837235","0.0","240.0","80.0","6119.0","822.3815789473684","484.7300270488791","53.0","2026.0","800.0","62501.0","450.9837824687711","371.5907073643807","0.05707754059269998","84.81818181818181","786.1818181818181","5.0","0","137"
"NT","29","2","73.551860878109","1420.2114794992883","29","76.32894736842105","58.71930702540572","0.0","240.0","53.0","5801.0","1048.6315789473683","753.9279513252401","0.0","2826.0","1120.0","79696.0","454.0657626386628","372.1510673952701","0.05707754059269998","76.29166666666667","905.25","5.0","0","137"
"NT","30","2","83.61564643962801","1579.664118659526","30","82.61842105263158","49.94876497779519","0.0","266.0","80.0","6279.0","1242.0131578947369","730.8395080256869","0.0","3306.0","1280.0","94393.0","454.0657626386628","372.1510673952701","0.05707754059269998","81.16666666666667","1041.7916666666667","5.0","0","137"
"NT","31","2","85.44816581469036","1299.6457531770213","31","80.90789473684211","50.585156619066034","0.0","213.0","80.0","6149.0","1062.342105263158","487.5803264456453","160.0","1973.0","1013.0","80738.0","456.86756279310987","375.7934075960512","0.05707754059269998","84.70833333333333","874.5416666666666","5.0","0","137"
"NT","32","2","84.38548853189245","1740.7118962145464","32","74.59210526315789","50.88318062164981","0.0","213.0","53.0","5669.0","1309.407894736842","778.363654129723","53.0","3146.0","1280.0","99515.0","456.86756279310987","375.7934075960512","0.05707754059269998","77.45833333333333","1089.5","5.0","0","137"
"NT","33","2","68.94262337324959","1357.6286516253717","33","70.94871794871794","40.76091119506384","0.0","186.0","80.0","5534.0","1076.7820512820513","620.3699074030928","53.0","2826.0","1120.0","83989.0","455.1864827004417","375.7934075960512","0.05707754059269998","72.73913043478261","1001.0434782608696","5.0","0","137"
"NT","34","2","72.97145776813595","890.2047493553983","34","71.24358974358974","42.2900270388467","0.0","160.0","80.0","5557.0","745.8974358974359","427.15673055785095","53.0","1600.0","747.0","58180.0","455.1864827004417","375.7934075960512","0.05707754059269998","71.43478260869566","717.0869565217391","5.0","0","137"
"NT","35","2","68.48791330813961","1104.7505312851297","35","66.82894736842105","45.66935899350016","0.0","187.0","53.0","5079.0","1078.5","456.4831796828152","53.0","2186.0","1067.0","81966.0","456.8675627931099","378.0348477196088","0.05707754059269998","67.95833333333333","901.75","5.0","0","137"
"NT","36","2","65.17547987358257","1253.8905332225158","36","67.60810810810811","44.007414558205326","0.0","240.0","53.0","5003.0","972.2297297297297","610.6034640721523","0.0","2187.0","1014.0","71945.0","459.6693629475569","376.63394764238535","0.05707754059269998","62.04545454545455","834.6818181818181","5.0","0","137"
"NT","37","2","67.60498437397925","1027.1416357829576","37","68.77922077922078","43.497012413021096","0.0","187.0","53.0","5296.0","815.2467532467532","547.1165601742936","0.0","2187.0","853.0","62774.0","467.23422336456383","374.6726875342724","0.05707754059269998","65.75","680.6666666666666","5.0","0","137"
"NT","38","2","62.22451194182908","1001.6101272558925","38","60.371428571428574","50.55465443345576","0.0","213.0","53.0","4226.0","772.4714285714285","578.691245089173","0.0","1919.0","693.0","54073.0","470.876563565345","374.112327503383","0.05707754059269998","58.36363636363637","646.7272727272727","5.0","0","137"
"NT","39","2","65.77992214439921","976.4808828490246","39","64.50666666666666","41.282603277086764","0.0","213.0","53.0","4838.0","796.3866666666667","558.8447034038369","0.0","2027.0","800.0","59729.0","471.1567435807897","376.3537676269406","0.05707754059269998","68.6086956521739","699.1304347826087","5.0","0","137"
"NT","40","2","65.61571336318244","963.8235372471527","40","63.166666666666664","31.321144367775602","0.0","160.0","53.0","4548.0","759.9444444444445","557.490576914967","0.0","2027.0","746.0","54716.0","473.1180036889026","377.75466770416415","0.05707754059269998","66.95454545454545","670.9545454545455","5.0","0","137"
"NT","41","2","62.573723296639585","927.1130880899534","41","62.8051948051948","44.805438744419995","0.0","186.0","53.0","4836.0","714.7532467532468","518.0163113628801","0.0","1814.0","800.0","55036.0","474.2387237506814","376.07358761149595","0.05707754059269998","65.52173913043478","656.304347826087","5.0","0","137"
"NT","42","2","61.53494804837914","857.6639464709624","42","57.88461538461539","34.404764382099934","0.0","133.0","53.0","4515.0","654.9358974358975","426.7186286597856","0.0","2133.0","693.0","51085.0","476.1999838587943","378.5952077504983","0.05707754059269998","62.0","586.6521739130435","5.0","0","137"
"NT","43","2","62.4818896938961","985.4108684457697","43","60.027027027027025","45.31018603099796","0.0","239.0","53.0","4442.0","759.581081081081","496.9421014966544","0.0","2026.0","747.0","56209.0","478.7216039977967","377.4744876887194","0.05707754059269998","55.91304347826087","645.8695652173913","5.0","0","137"
