"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"NT","12","2","194.01668223173104","967.4941662611034","12","184.46753246753246","69.33340206938772","20.0","354.0","177.0","14204.0","725.2077922077922","553.2783000506197","39.0","1930.0","630.0","55841.0","301.7686881580565","208.71722990475703","9.92728991162401","178.125","662.25","5.0","0","145"
"NT","13","2","217.5712531278045","1198.1989580344068","13","192.15068493150685","80.80612449851061","20.0","374.0","197.0","14027.0","944.5479452054794","532.6588454029437","79.0","2166.0","945.0","68952.0","303.76060629659514","209.46419920670903","9.92728991162401","184.22727272727272","837.8181818181819","5.0","0","145"
"NT","14","2","208.9468734532795","1147.2881199705741","14","193.46153846153845","76.18427630452335","40.0","374.0","197.0","15090.0","899.6025641025641","482.4016578266077","39.0","2009.0","984.0","70169.0","304.25858583122977","208.46824013743972","9.92728991162401","187.70833333333334","793.0416666666666","5.0","0","145"
"NT","15","2","210.69364798174269","1145.4648814405073","15","193.1038961038961","78.57389823994124","20.0","355.0","197.0","14869.0","923.0649350649351","552.0064201014509","39.0","1969.0","1023.0","71076.0","302.2666676926911","208.96621967207437","9.92728991162401","185.08333333333334","809.9583333333334","5.0","0","145"
"NT","16","2","236.178707152686","1151.3605723633098","16","214.52564102564102","78.87631685096203","39.0","473.0","216.0","16733.0","963.7307692307693","437.7896865965548","39.0","2048.0","985.0","75171.0","303.0136369946431","207.72127083548773","9.92728991162401","205.13636363636363","896.0454545454545","5.0","0","145"
"NT","17","2","195.24883399778273","1004.1357897381398","17","187.5064935064935","75.56273506804642","20.0","374.0","177.0","14438.0","843.7922077922078","415.9186831474563","118.0","1694.0","866.0","64972.0","301.2707086234218","208.9662196720744","9.92728991162401","182.2173913043478","755.6521739130435","5.0","0","145"
"NT","18","2","207.38236473978176","1104.4639685969669","18","197.0","77.60522810076283","59.0","453.0","197.0","15366.0","911.8076923076923","480.7133513579856","79.0","2324.0","984.0","71121.0","303.0136369946431","207.47228106817042","9.92728991162401","188.45454545454547","848.1363636363636","5.0","0","145"
"NT","19","2","203.85389244897087","873.9274549979127","19","190.4025974025974","78.08670278004742","39.0","374.0","177.0","14661.0","632.1298701298701","460.5990193172751","40.0","1654.0","552.0","48674.0","307.9934323409897","209.9621787413437","9.92728991162401","189.36363636363637","598.3636363636364","5.0","0","145"
"NT","20","2","180.51656854367434","781.3753250976126","20","180.34615384615384","71.00664445278031","0.0","374.0","177.0","14067.0","659.3589743589744","479.47652663476646","39.0","1851.0","669.0","51430.0","305.50353466781644","209.2152094393917","9.92728991162401","181.0","594.5","5.0","0","145"
"NT","21","2","197.3636908100935","1034.9000332361388","21","189.51898734177215","84.85944045808229","0.0","433.0","177.0","14972.0","797.5189873417721","586.9505911315966","39.0","2323.0","827.0","63004.0","307.7444425736724","209.46419920670905","9.92728991162401","187.52173913043478","717.6086956521739","5.0","0","145"
"NT","22","2","195.2056403172741","1071.9209085555374","22","184.1153846153846","73.24340859829572","20.0","394.0","177.0","14361.0","819.3076923076923","524.731379830691","0.0","1930.0","866.0","63906.0","308.7404016429417","206.97430153353574","9.92728991162401","184.72727272727272","779.1363636363636","5.0","0","145"
"NT","23","2","191.35566379872054","1023.391876274964","23","184.5205479452055","61.554427042938805","20.0","354.0","158.0","13470.0","822.068493150685","509.6813364132296","0.0","1969.0","906.0","60011.0","305.00555513318176","208.2192503701224","9.92728991162401","188.63636363636363","744.2272727272727","5.0","0","145"
"NT","24","2","173.15520517215367","1073.008413469709","24","166.48717948717947","57.773346568807774","59.0","374.0","157.0","12986.0","892.5769230769231","477.02681781539803","40.0","1969.0","984.0","69621.0","304.5075755985471","207.97026060280507","9.92728991162401","165.20833333333334","784.5","5.0","0","145"
"NT","25","2","178.7148150745244","1161.5850136844472","25","173.0","63.8072756122108","59.0","335.0","177.0","13321.0","931.2337662337662","497.0062452245524","79.0","1890.0","1063.0","71705.0","304.00959606391245","208.2192503701224","9.92728991162401","170.72727272727272","853.0","5.0","0","145"
"NT","26","2","165.2809524675521","1065.866632695162","26","161.01351351351352","58.47080836897787","39.0","315.0","157.0","11915.0","873.2837837837837","557.0939892730105","0.0","2245.0","1023.0","64623.0","301.2707086234218","209.46419920670905","9.92728991162401","159.8695652173913","755.2173913043479","5.0","0","145"
"NT","27","2","177.02743860074975","1190.0282942673473","27","177.05194805194805","68.14243907238797","59.0","335.0","158.0","13633.0","928.1688311688312","591.029440948886","39.0","2166.0","1102.0","71469.0","305.25454490049907","209.9621787413437","9.92728991162401","171.04545454545453","844.5454545454545","5.0","0","145"
"NT","28","2","182.55991633644777","1181.8911472069296","28","176.53246753246754","70.9975137473479","59.0","394.0","177.0","13593.0","939.4155844155844","573.4552327465996","40.0","2167.0","1024.0","72335.0","305.2545449004991","211.45611734524772","9.92728991162401","172.29166666666666","823.6666666666666","5.0","0","145"
"NT","29","2","190.9494579884781","954.1341598478411","29","180.60526315789474","61.93848108079895","59.0","335.0","177.0","13726.0","814.5","444.8362245441199","39.0","1614.0","866.0","61902.0","306.7484835044031","211.45611734524772","9.92728991162401","175.95454545454547","738.4090909090909","5.0","0","145"
"NT","30","2","174.89564898949726","1206.7880614412195","30","165.96153846153845","61.713296533494045","20.0","315.0","158.0","12945.0","965.7820512820513","519.4368990947719","39.0","1969.0","1024.0","75331.0","306.7484835044031","207.97026060280507","9.92728991162401","160.20833333333334","840.2083333333334","5.0","0","145"
"NT","31","2","158.91124654844867","1099.736374728002","31","156.61428571428573","68.46776303903435","0.0","394.0","157.0","10963.0","968.0571428571428","467.5107961464179","79.0","2008.0","1063.0","67764.0","308.2424221083071","208.21925037012238","9.92728991162401","155.86363636363637","876.1818181818181","5.0","0","145"
"NT","32","2","159.29665021527248","1094.8727670754174","32","151.03846153846155","58.64231048842278","20.0","275.0","157.0","11781.0","844.0897435897435","572.2063969169348","0.0","1929.0","866.0","65839.0","310.98130954879775","209.9621787413437","9.92728991162401","151.125","783.5416666666666","5.0","0","145"
"NT","33","2","159.31431490957866","1093.0806896114743","33","150.275","63.399871221368215","0.0","276.0","157.0","12022.0","853.4875","538.0914466009131","0.0","2009.0","827.0","68279.0","312.2262583853844","209.46419920670905","9.92728991162401","144.8181818181818","791.1818181818181","5.0","0","145"
"NT","34","2","156.61906873692925","1097.3152986256182","34","157.12820512820514","51.25296544461079","39.0","276.0","157.0","12256.0","881.4615384615385","557.6742681983716","0.0","2087.0","984.0","68754.0","310.98130954879775","209.9621787413437","9.92728991162401","154.58333333333334","788.0833333333334","5.0","0","145"
"NT","35","2","169.686820325601","1176.5517118590878","35","156.33333333333334","58.443816214204006","39.0","296.0","157.0","12194.0","975.3461538461538","485.04127088891573","79.0","2087.0","984.0","76077.0","310.73231978148044","207.72127083548773","9.92728991162401","153.5","866.7916666666666","5.0","0","145"
"NT","36","2","148.2354595499077","1252.013098692758","36","142.4805194805195","67.75062835008877","20.0","315.0","138.0","10971.0","1023.8051948051948","519.3279574036816","0.0","2206.0","1102.0","78833.0","311.23029931611507","208.46824013743975","9.92728991162401","135.75","868.9583333333334","5.0","0","145"
"NT","37","2","161.50189082745555","1311.364395771111","37","151.7012987012987","65.90804298316048","20.0","394.0","157.0","11681.0","1046.4025974025974","599.9784263608384","40.0","2008.0","1142.0","80573.0","313.47120722197104","207.22329130085308","9.92728991162401","145.04166666666666","904.5","5.0","0","145"
"NT","38","2","154.09996683839674","1304.568078527412","38","143.55844155844156","62.49389307143147","20.0","315.0","138.0","11054.0","1033.5584415584415","567.5860818901695","0.0","2205.0","1024.0","79584.0","314.2181765239231","208.46824013743975","9.92728991162401","140.5","875.9166666666666","5.0","0","145"
"NT","39","2","153.38300471811124","1356.3223714998578","39","147.71052631578948","64.78452815078072","39.0","315.0","137.0","11226.0","1048.7894736842106","614.0037636321017","40.0","2363.0","1023.0","79708.0","314.2181765239231","207.22329130085308","9.92728991162401","141.43478260869566","892.6521739130435","5.0","0","145"
"NT","40","2","146.70862930174755","1262.3523160235625","40","130.35897435897436","54.14218279101756","20.0","276.0","137.0","10168.0","977.8589743589744","557.6819072944805","40.0","2245.0","984.0","76273.0","313.47120722197104","209.46419920670905","9.92728991162401","129.33333333333334","833.2083333333334","5.0","0","145"
"NT","41","2","121.91478852943784","1046.2555972488708","41","123.57142857142857","48.088557025244434","20.0","237.0","118.0","8650.0","875.9142857142857","590.5136487484248","0.0","2127.0","984.0","61314.0","313.9691867566057","206.97430153353574","9.92728991162401","120.9090909090909","743.4090909090909","5.0","0","145"
"NT","42","2","130.5524028343467","1063.7008782815874","42","121.9493670886076","61.77936314929724","20.0","354.0","118.0","9634.0","818.9493670886076","564.4532616461063","39.0","1851.0","866.0","64697.0","314.4671662912404","204.9823833949971","9.92728991162401","122.4090909090909","760.2727272727273","5.0","0","145"
"NT","43","2","116.60243778217495","1066.6190117583028","43","108.01333333333334","50.76482431159779","0.0","256.0","98.0","8101.0","823.2666666666667","589.6192388710249","0.0","2126.0","945.0","61745.0","312.9732276873364","204.9823833949971","9.92728991162401","108.3913043478261","759.0","5.0","0","145"
"NT","44","2","96.69853549110516","1043.3427891225858","44","92.67532467532467","38.06208278950032","20.0","177.0","79.0","7136.0","821.7402597402597","513.1778290991135","0.0","1811.0","866.0","63274.0","313.22221745465373","204.73339362767976","9.92728991162401","93.91304347826087","761.2173913043479","5.0","0","145"
"NT","45","2","100.19081557524841","1097.779719022959","45","94.51948051948052","46.46691250364419","0.0","236.0","98.0","7278.0","836.4675324675325","506.70388904056307","0.0","1772.0","945.0","64408.0","313.9691867566057","205.48036292963175","9.92728991162401","94.17391304347827","759.2608695652174","5.0","0","145"
"NT","46","2","85.97770489678837","969.073045925382","46","84.03896103896103","39.64760613947036","0.0","197.0","79.0","6471.0","786.0519480519481","446.691577810624","39.0","1536.0","866.0","60526.0","315.2141355931924","205.23137316231444","9.92728991162401","83.72","690.44","5.0","0","145"
"NT","47","2","84.56534779337018","961.1339426575124","47","79.33333333333333","36.937176101523754","0.0","196.0","79.0","6188.0","778.4487179487179","426.5727400230851","39.0","1772.0","788.0","60719.0","316.7080741970964","204.73339362767976","9.92728991162401","78.95833333333333","692.5833333333334","5.0","0","145"
"NT","48","2","74.04294228052366","903.4382623310325","48","74.10126582278481","34.57344280072639","0.0","157.0","78.0","5854.0","700.2911392405064","382.6119126343444","79.0","1536.0","669.0","55323.0","320.19393093953903","204.9823833949971","9.92728991162401","71.91666666666667","619.9166666666666","5.0","0","145"
"NT","49","2","79.80192768544381","867.4822836307276","49","77.63636363636364","40.52286849191944","0.0","197.0","78.0","5978.0","656.0909090909091","370.2708177387188","39.0","1497.0","591.0","50519.0","318.94898210295236","207.22329130085308","9.92728991162401","71.30434782608695","577.7391304347826","5.0","0","145"
"NT","50","2","71.77417401313382","797.4240710088454","50","72.6625","44.47953412184307","0.0","197.0","78.0","5813.0","564.125","455.60885331080857","0.0","1732.0","433.0","45130.0","322.434838845395","207.97026060280507","9.92728991162401","72.375","491.0416666666667","5.0","0","145"
"NT","51","2","145.4697174782486","755.0652330157509","51","143.40506329113924","56.945885015409594","39.0","295.0","138.0","11329.0","495.9746835443038","436.07962030837444","0.0","1812.0","354.0","39182.0","327.16564442442433","210.12668101519432","19.825209392332724","145.6","421.8","5.0","0","145"
"NT","53","2","133.14364505641186","644.3395010144571","52","125.9090909090909","54.96127388256441","20.0","276.0","118.0","9695.0","438.87012987012986","378.13570909234744","0.0","1733.0","315.0","33793.0","328.41059326101094","207.13880380738632","19.825209392332724","124.52173913043478","393.0869565217391","5.0","0","145"
"NT","54","2","147.1623387672176","540.9318583661093","53","142.7922077922078","76.34122457795343","20.0","453.0","138.0","10995.0","397.4155844155844","285.6926187102307","39.0","1299.0","237.0","30601.0","328.41059326101094","207.13880380738632","19.825209392332724","138.34782608695653","354.60869565217394","5.0","0","145"
"NT","55","2","145.78430720287807","1059.845869034018","54","132.2948717948718","56.585783395221135","0.0","275.0","137.0","10319.0","671.5128205128206","672.8444127208041","0.0","2167.0","355.0","52378.0","326.91665465710696","208.13476287665563","19.825209392332724","137.95652173913044","576.7391304347826","5.0","0","145"
"NT","56","2","142.5520784668409","1116.5969947994618","55","134.63291139240508","56.39903100076614","20.0","374.0","137.0","10636.0","731.2911392405064","629.8280015902334","0.0","2009.0","472.0","57772.0","326.16968535515497","209.6287014805596","19.825209392332724","133.69565217391303","643.1739130434783","5.0","0","145"
"NT","57","2","174.2436845894979","941.7947307388466","56","173.8875","91.43552667303163","0.0","453.0","157.0","13911.0","734.925","624.1932469145038","0.0","2166.0","630.0","58794.0","331.6474602361363","212.36758892105027","19.825209392332724","176.88","626.72","5.0","0","145"
"NT","58","2","201.00132397021292","944.1880833029426","57","188.68354430379748","82.32511289344146","0.0","413.0","177.0","14906.0","596.6708860759494","566.8862482901546","0.0","1851.0","354.0","47137.0","334.63533744394425","215.60445589617558","19.825209392332724","199.08333333333334","509.1666666666667","5.0","0","145"
"NT","59","2","193.63250193755806","808.3335075731649","58","194.3815789473684","85.91809543284242","39.0","551.0","177.0","14773.0","536.3157894736842","533.1482898287946","0.0","1733.0","315.0","40760.0","335.3823067458963","214.8574865942236","19.825209392332724","188.65217391304347","477.39130434782606","5.0","0","145"
"NT","60","2","217.14864790880083","1327.404995076065","59","197.30263157894737","91.4239968114633","20.0","434.0","177.0","14995.0","871.5394736842105","773.4316335361426","39.0","2875.0","709.0","66237.0","335.3823067458963","214.8574865942236","19.825209392332724","192.8695652173913","743.2173913043479","5.0","0","145"
"NT","61","2","233.21390525567125","1159.2030846247064","60","216.93506493506493","87.13696684596124","40.0","453.0","216.0","16704.0","814.5974025974026","698.3003474553932","0.0","2244.0","551.0","62724.0","338.12119418638696","215.10647636154093","19.825209392332724","214.1304347826087","716.5652173913044","5.0","0","145"
"NT","62","2","202.69530955670507","1202.0436625545997","61","182.9125","80.71973606955882","39.0","453.0","177.0","14633.0","836.775","599.7740075449938","39.0","2599.0","827.0","66942.0","336.3782658151656","212.11859915373293","19.825209392332724","191.76","695.92","5.0","0","145"
"NT","63","2","189.24405537067213","1335.420284313711","62","166.225","80.30952384526488","20.0","434.0","158.0","13298.0","867.35","829.6977961350702","0.0","3150.0","473.0","69388.0","335.13331697857893","211.37162985178094","19.825209392332724","159.24","711.76","5.0","0","145"
"NT","64","2","173.76761752079395","1232.6235072340905","63","158.0632911392405","72.37568329638951","20.0","334.0","157.0","12487.0","820.506329113924","800.651207286081","0.0","2954.0","433.0","64820.0","335.3823067458963","209.6287014805596","19.825209392332724","155.47826086956522","718.0","5.0","0","145"
"NT","65","2","143.66011236246754","1015.2719932870613","64","133.64556962025316","61.16330347241353","20.0","335.0","137.0","10558.0","729.6835443037975","563.5897203914092","0.0","2009.0","709.0","57645.0","336.1292760478483","207.8857731093383","19.825209392332724","135.125","625.25","5.0","0","145"
"NT","66","2","148.6950841189474","1140.7988764612194","65","137.20253164556962","68.16879121762906","0.0","314.0","137.0","10839.0","788.126582278481","690.0063241458345","0.0","2678.0","669.0","62262.0","336.3782658151656","207.8857731093383","19.825209392332724","138.04","643.6","5.0","0","145"
"NT","67","2","170.75227498079863","1226.4425362231218","66","150.3918918918919","67.45405693041535","0.0","295.0","157.0","11129.0","804.6486486486486","722.0723492842587","0.0","2638.0","551.0","59544.0","337.8722044190696","209.13072194592496","19.825209392332724","150.5","633.5416666666666","5.0","0","145"
"NT","68","2","143.94165333936226","1206.9962987889746","67","135.22972972972974","54.87458859890028","20.0","275.0","137.0","10007.0","792.9324324324324","708.1236315530398","0.0","2442.0","512.0","58677.0","337.8722044190696","209.13072194592496","19.825209392332724","129.125","636.75","5.0","0","145"
"NT","69","2","113.08733033489695","881.2536875828778","68","116.1923076923077","63.533416443592934","20.0","334.0","118.0","9063.0","573.0","548.2320107968319","0.0","2008.0","354.0","44694.0","339.86412255760825","208.38375264397297","19.825209392332724","114.91666666666667","491.9166666666667","5.0","0","145"
"NT","70","2","119.03723003099395","978.0061534406914","69","117.59493670886076","59.51890864973013","0.0","236.0","118.0","9290.0","643.632911392405","571.7930676707149","0.0","2205.0","473.0","50847.0","343.1009895327336","208.88173217860762","19.825209392332724","126.41666666666667","552.8333333333334","5.0","0","145"
"NT","71","2","155.18175841197947","1118.6259731636283","70","157.1038961038961","62.75339882084484","20.0","354.0","158.0","12097.0","844.8051948051948","588.406457238555","0.0","2166.0","866.0","65050.0","346.08886674054156","209.37971171324227","19.825209392332724","160.7826086956522","724.695652173913","5.0","0","145"
"NT","72","2","139.17685635247054","1290.4710399851124","71","126.44303797468355","55.24438638042622","20.0","256.0","118.0","9989.0","853.9240506329114","687.3179343474824","0.0","2363.0","551.0","67460.0","343.8479588346856","207.8857731093383","19.825209392332724","126.21739130434783","753.4782608695652","5.0","0","145"
"NT","73","2","138.80538388643288","1162.5470145893528","72","135.56410256410257","48.859350151594285","20.0","256.0","138.0","10574.0","763.3846153846154","699.6925898419395","0.0","2639.0","512.0","59544.0","346.58684627517624","208.88173217860762","19.825209392332724","138.12","621.2","5.0","0","145"
"NT","74","2","165.59091643068606","1094.0268165311936","73","161.1139240506329","78.24812397878482","20.0","551.0","158.0","12728.0","760.2025316455696","590.0624995090282","0.0","2363.0","590.0","60056.0","350.0727030176189","210.1266810151943","19.825209392332724","153.96","635.68","5.0","0","145"
"NT","75","2","131.49898978440615","1303.7132947765201","74","132.1153846153846","71.99115760443615","20.0","335.0","118.0","10305.0","812.8461538461538","769.0684545034255","0.0","2717.0","473.0","63402.0","348.0807848790802","213.3635479903196","19.825209392332724","126.82608695652173","693.2608695652174","5.0","0","145"
"NT","76","2","124.2589048523613","975.4840750296881","75","128.93506493506493","63.59872922893349","0.0","315.0","118.0","9928.0","599.3766233766233","617.52886229077","0.0","2048.0","393.0","46152.0","350.0727030176189","212.6165786883676","19.825209392332724","129.91666666666666","521.0416666666666","5.0","0","145"
"NT","77","2","135.4470579636111","918.3262806961372","76","130.275","55.6874130722872","0.0","295.0","137.0","10422.0","608.4375","481.1196552070828","40.0","2126.0","472.0","48675.0","352.06462115615756","215.35546612885827","19.825209392332724","137.08333333333334","510.5","5.0","0","145"
"NT","78","2","141.7837379978398","908.4549265252228","77","149.79012345679013","59.86290922795654","59.0","374.0","138.0","12133.0","637.3333333333334","449.612138403758","40.0","2008.0","630.0","51624.0","353.06058022542686","214.35950705958896","19.825209392332724","149.36363636363637","599.6818181818181","5.0","0","145"
"NT","79","2","119.40863994185459","608.2660639488729","78","127.7948717948718","67.77988802080758","0.0","354.0","118.0","9968.0","439.7564102564103","312.73606920908406","39.0","1181.0","354.0","34301.0","353.5585597600616","215.85344566349295","19.825209392332724","129.5","387.25","5.0","0","145"
"NT","80","2","141.2897642130124","444.92817392675346","79","150.82716049382717","62.18355693498418","20.0","296.0","138.0","12217.0","368.9382716049383","220.45143148089394","0.0","1023.0","315.0","29884.0","357.79138580445624","215.60445589617564","19.825209392332724","157.8","307.24","5.0","0","145"
"NT","81","2","168.24291985250937","419.45964414503914","80","169.0","62.625234530498965","39.0","314.0","158.0","12844.0","355.9078947368421","186.59661859255496","39.0","945.0","354.0","27049.0","358.28936533909086","216.35142519812763","19.825209392332724","173.95652173913044","342.04347826086956","5.0","0","145"
"NT","82","2","120.61737947563415","530.4110184304444","81","124.65822784810126","61.25103579991774","20.0","314.0","118.0","9848.0","440.60759493670884","283.7322418580281","0.0","1181.0","394.0","34808.0","353.06058022542686","215.3554661288583","19.825209392332724","134.12","381.72","5.0","0","145"
"NT","83","2","127.80038951236565","643.7099836571389","82","133.925","65.84057750027428","20.0","295.0","137.0","10714.0","481.4875","293.7987769898975","0.0","1103.0","434.0","38519.0","353.06058022542686","216.84940473276228","19.825209392332724","134.13636363636363","452.09090909090907","5.0","0","145"
"NT","84","2","131.63930106333328","592.8126376203556","83","139.7051282051282","60.874601569267924","20.0","276.0","137.0","10897.0","453.85897435897436","269.72750676456405","0.0","1181.0","433.0","35401.0","355.5504778986002","218.09435356934895","19.825209392332724","137.6","395.04","5.0","0","145"
"NT","85","2","125.76482944648998","649.9509137008467","84","119.7012987012987","58.927266706076544","20.0","295.0","118.0","9217.0","499.06493506493507","344.861312233374","0.0","1496.0","394.0","38428.0","355.7994676659175","220.8332410098396","19.825209392332724","122.73913043478261","451.2173913043478","5.0","0","145"
"NT","86","2","109.14206758939103","776.6150644658667","85","106.9625","60.98961184631821","0.0","276.0","98.0","8557.0","553.75","369.03152415855317","0.0","1457.0","512.0","44300.0","355.5504778986002","224.8170772869169","19.825209392332724","108.08","468.8","5.0","0","145"
"NT","87","2","95.80382709011566","1167.0253689864626","86","103.85333333333334","53.62802145040112","0.0","315.0","98.0","7789.0","860.52","580.1065223709326","0.0","2048.0","867.0","64539.0","352.5626006907922","226.56000565813824","19.825209392332724","107.75","747.75","5.0","0","145"
"NT","88","2","108.13972069182377","1106.2341960977944","87","106.1219512195122","54.832942753061815","0.0","276.0","98.0","8702.0","754.5243902439024","615.6914857057967","0.0","2166.0","630.0","61871.0","351.0686620868882","225.81303635618625","19.825209392332724","104.04545454545455","718.4545454545455","5.0","0","145"
"NT","89","2","106.72052907859734","847.5590715353228","88","116.22368421052632","63.28509012065123","0.0","276.0","98.0","8833.0","664.2236842105264","530.897393694468","0.0","1693.0","590.0","50481.0","352.5626006907922","221.5802103117916","19.825209392332724","114.78260869565217","609.5652173913044","5.0","0","145"
"NT","90","2","110.89061611644031","581.4241554312151","89","113.29113924050633","57.60701343936725","0.0","276.0","98.0","8950.0","453.56962025316454","287.9630800562721","39.0","1339.0","433.0","35832.0","355.5504778986002","222.07818984642626","19.825209392332724","114.84","399.04","5.0","0","145"
"NT","91","2","118.91470521620032","925.352575238247","90","117.76543209876543","55.97237524103704","20.0","256.0","118.0","9539.0","684.0246913580247","481.78055106315367","39.0","2009.0","630.0","55406.0","353.3095699927442","222.3271796137436","19.825209392332724","119.53846153846153","578.3846153846154","5.0","0","145"
"NT","92","2","109.28051332447508","682.4732442287155","91","113.37837837837837","50.73182317112038","20.0","256.0","118.0","8390.0","492.6756756756757","391.5581136772975","0.0","1378.0","394.0","36458.0","355.05249836396547","218.34334333666627","19.825209392332724","111.43478260869566","416.9130434782609","5.0","0","145"
"NT","93","2","110.35969254094447","1363.5467834807864","92","109.30666666666667","46.636887538506244","0.0","216.0","99.0","8198.0","954.0666666666667","713.3155045342902","0.0","2717.0","866.0","71555.0","353.80754952737885","219.3393024059356","19.825209392332724","107.6086956521739","799.7826086956521","5.0","0","145"
"NT","94","2","92.28950483775294","1211.0662345514804","93","89.64102564102564","43.12168657972289","20.0","236.0","79.0","6992.0","800.7051282051282","636.3288602718869","0.0","2127.0","630.0","62455.0","353.80754952737885","218.84132287130095","19.825209392332724","91.29166666666667","674.875","5.0","0","145"
"NT","95","2","103.8305288395994","997.2951440195727","94","108.6891891891892","46.44010007766986","39.0","236.0","98.0","8043.0","788.0405405405405","581.2934900905236","0.0","2363.0","708.0","58315.0","353.80754952737885","220.8332410098396","19.825209392332724","104.1304347826087","664.8695652173913","5.0","0","145"
"NT","96","2","102.09256695944872","854.907339864079","95","104.53164556962025","50.49672125508541","20.0","236.0","98.0","8258.0","651.506329113924","486.6946305651699","0.0","1811.0","552.0","51469.0","354.05653929469617","222.3271796137436","19.825209392332724","109.125","573.625","5.0","0","145"
