"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," "
"","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(µm)","",""
"NT","12","2","256.0517377792312","2257.6000667280337","12","251.45205479452054","75.78790600820206","117.0","453.0","236.0","18356.0","1876.7397260273972","834.3381946089112","354.0","3505.0","1930.0","137002.0","341.0600990786938","356.0972851701743","30.0941609530826","247.08695652173913","1737.1304347826087","5.0","0","145"
"NT","13","2","238.92937266746506","2291.7835215707914","13","226.51282051282053","75.85165693294944","78.0","414.0","216.0","17668.0","1899.3461538461538","811.1779926528059","355.0","3899.0","2009.0","148149.0","342.68456550992613","356.5614184362407","30.0941609530826","232.875","1785.0","5.0","0","145"
"NT","14","2","236.71886944157788","2210.2669549347775","14","228.81578947368422","76.71309501883249","39.0","433.0","236.0","17390.0","1816.6973684210527","804.6456780428157","197.0","3505.0","1969.0","138069.0","344.77316520722485","359.1141513996058","30.0941609530826","229.8695652173913","1687.8695652173913","5.0","0","145"
"NT","15","2","233.48629672538345","2158.478214020155","15","229.86301369863014","60.462870853959515","79.0","413.0","236.0","16780.0","1910.7945205479452","676.7299223082546","394.0","3190.0","1970.0","139488.0","345.70143173935764","363.05928416117","30.0941609530826","227.65217391304347","1753.7826086956522","5.0","0","145"
"NT","16","2","233.30733444817082","1949.3357527691358","16","239.6883116883117","72.63395243132723","59.0","453.0","236.0","18456.0","1738.3116883116884","497.2093506906496","709.0","2757.0","1811.0","133850.0","342.68456550992613","362.1310176290373","30.0941609530826","244.125","1621.7916666666667","5.0","0","145"
"NT","17","2","205.6759080416026","1881.3552305388741","17","204.78205128205127","61.16735557423901","59.0","354.0","197.0","15973.0","1626.6410256410256","555.2099631941986","551.0","2756.0","1693.0","126878.0","338.04323284926227","361.20275109690454","30.0941609530826","202.0","1547.9545454545455","5.0","0","145"
"NT","18","2","210.55874533262738","1930.1911375561594","18","208.6891891891892","68.3872786527243","98.0","394.0","197.0","15443.0","1702.3783783783783","509.26411326574737","512.0","3269.0","1654.0","125976.0","339.89976591352786","361.6668843629709","30.0941609530826","211.82608695652175","1543.1739130434783","5.0","0","145"
"NT","19","2","216.54928687340148","1889.3598618087212","19","226.36","77.58128082943162","78.0","453.0","217.0","16977.0","1662.8666666666666","583.3545658941476","354.0","3111.0","1654.0","124715.0","343.6128320420589","363.7554840602696","30.0941609530826","239.04347826086956","1574.4347826086957","5.0","0","145"
"NT","20","2","218.4021713374223","1690.8468065476795","20","221.77142857142857","77.30537439902277","99.0","393.0","216.0","15524.0","1543.5857142857142","631.0447397459839","275.0","3347.0","1575.0","108051.0","345.70143173935764","363.9875506933028","30.0941609530826","230.27272727272728","1441.7727272727273","5.0","0","145"
"NT","21","2","234.1294016844964","1770.6944842148614","21","237.72","81.88564207709663","78.0","453.0","236.0","17829.0","1484.8533333333332","653.2557276945727","236.0","2795.0","1575.0","111364.0","346.86176490452357","365.379950491502","30.0941609530826","235.7826086956522","1374.608695652174","5.0","0","145"
"NT","22","2","245.63395959583184","1643.5936945397775","22","257.05128205128204","100.20173125443965","39.0","492.0","256.0","20050.0","1384.2820512820513","565.0595164018185","118.0","2677.0","1378.0","107974.0","345.70143173935764","364.45168395936923","30.0941609530826","254.91666666666666","1300.8333333333333","5.0","0","145"
"NT","23","2","235.29052034642078","1810.6657820281225","23","243.40506329113924","87.26536584807579","79.0","531.0","236.0","19229.0","1512.379746835443","629.7750575993736","394.0","2757.0","1575.0","119478.0","346.165565005424","365.61201712453516","30.0941609530826","260.72","1379.16","5.0","0","145"
"NT","24","2","212.15361189342354","1745.4876927561577","24","220.46153846153845","74.68769475791674","59.0","433.0","216.0","17196.0","1494.8974358974358","635.2083120784863","236.0","2678.0","1457.0","116602.0","346.3976316384572","370.02128315216584","30.0941609530826","231.41666666666666","1396.4166666666667","5.0","0","145"
"NT","25","2","224.69227215880173","1838.661707085024","25","219.76623376623377","73.36568395156876","20.0","473.0","217.0","16922.0","1488.2727272727273","754.9633075148618","236.0","2993.0","1536.0","114597.0","346.3976316384572","369.09301662003304","30.0941609530826","217.86363636363637","1371.7272727272727","5.0","0","145"
"NT","26","2","210.73119838144476","1734.5886282539323","26","218.4","74.74405272475879","39.0","394.0","216.0","17472.0","1413.6875","684.8029670198871","236.0","2953.0","1496.0","113095.0","348.4862313357559","371.41368295036494","30.0941609530826","221.5909090909091","1337.2272727272727","5.0","0","145"
"NT","27","2","201.86911597443185","1540.1756624371371","27","215.17333333333335","68.84517948802761","59.0","433.0","216.0","16138.0","1382.92","547.2300953870295","315.0","2560.0","1496.0","103719.0","353.59169726248615","366.54028365666795","30.0941609530826","212.3913043478261","1249.0869565217392","5.0","0","145"
"NT","28","2","219.97079060348474","1565.4013721670315","28","217.44155844155844","67.4489072726619","59.0","433.0","216.0","16743.0","1369.5584415584415","445.6506625003636","236.0","2402.0","1379.0","105456.0","354.9840970606854","369.09301662003304","30.0941609530826","223.0","1232.3333333333333","5.0","0","145"
"NT","29","2","215.99013751329255","1691.8976751738921","29","223.05555555555554","57.366105929775","78.0","394.0","217.0","16060.0","1518.3472222222222","521.6741781621834","354.0","2836.0","1654.0","109321.0","352.6634307303534","369.55714988609947","30.0941609530826","222.1304347826087","1357.5217391304348","5.0","0","145"
"NT","30","2","229.7784473186893","1686.216842796472","30","224.84415584415584","75.33208321458447","59.0","512.0","217.0","17313.0","1429.922077922078","610.3589704392207","158.0","2481.0","1496.0","110104.0","355.68029695978487","368.3968167209335","30.0941609530826","229.2","1248.08","5.0","0","145"
"NT","31","2","223.9514050750117","1663.286117924359","31","220.6891891891892","73.85990546263935","59.0","374.0","217.0","16331.0","1432.6216216216217","636.4943306509172","119.0","2520.0","1615.0","106014.0","354.75203042765213","369.55714988609947","30.0941609530826","219.5","1265.6666666666667","5.0","0","145"
"NT","32","2","235.55797802215915","1597.4260591789853","32","235.8082191780822","86.77343704124722","98.0","492.0","217.0","17214.0","1344.2054794520548","694.7796005229945","158.0","2797.0","1339.0","98127.0","358.4650965561832","369.7892165191326","30.0941609530826","235.95652173913044","1237.4782608695652","5.0","0","145"
"NT","33","2","224.4503401955963","1630.7002954308994","33","242.05263157894737","84.42699327219023","59.0","472.0","236.0","18396.0","1305.1315789473683","728.4666698777694","79.0","3111.0","1299.0","99190.0","358.6971631892164","370.4854164182322","30.0941609530826","246.0","1184.2916666666667","5.0","0","145"
"NT","34","2","244.83581231764026","1684.384823963132","34","244.6216216216216","89.49090452026321","79.0","492.0","236.0","18102.0","1449.0675675675675","528.2547209127478","197.0","2402.0","1418.0","107231.0","360.78576288651516","372.10988284946455","30.0941609530826","248.6086956521739","1283.391304347826","5.0","0","145"
"NT","35","2","198.78247029016083","1541.2491283053375","35","211.18987341772151","66.22186406884818","98.0","413.0","197.0","16684.0","1254.5443037974683","549.0608951671503","118.0","2441.0","1299.0","99109.0","359.6254297213492","373.7343492806969","30.0941609530826","221.0","1190.8695652173913","5.0","0","145"
"NT","36","2","220.83234440348122","1692.3469516665357","36","232.56410256410257","92.82361289145726","78.0","532.0","217.0","18140.0","1527.6538461538462","588.4078854505093","197.0","2717.0","1614.0","119157.0","361.48196278561466","375.8229489779956","30.0941609530826","236.08","1416.56","5.0","0","145"
"NT","37","2","200.5405163203789","1823.538518888929","37","210.47368421052633","71.65816514242427","78.0","394.0","197.0","15996.0","1520.25","657.5727108084702","158.0","3072.0","1496.0","115539.0","363.106429216847","377.91154867529434","30.0941609530826","218.625","1333.7083333333333","5.0","0","145"
"NT","38","2","203.3992613938385","1700.4365704477757","38","217.98648648648648","62.6353861304079","98.0","374.0","216.0","16131.0","1461.3243243243244","934.1950620297508","40.0","3229.0","1614.0","108138.0","362.64229595078064","377.6794820422611","30.0941609530826","221.91304347826087","1274.7826086956522","5.0","0","145"
"NT","39","2","209.70543466858317","1545.0031488869063","39","219.46835443037975","79.54096436025873","79.0","453.0","216.0","17338.0","1223.6835443037974","767.1431609166069","0.0","2835.0","1299.0","96671.0","363.5705624829134","378.6077485743939","30.0941609530826","230.625","1128.1666666666667","5.0","0","145"
"NT","40","2","218.36398380953815","1470.489762188144","40","219.64102564102564","86.09251658490075","59.0","452.0","216.0","17132.0","1229.820512820513","661.4455783208874","118.0","2402.0","1339.0","95926.0","362.41022931774745","377.91154867529434","30.0941609530826","222.6086956521739","1106.5652173913043","5.0","0","145"
"NT","41","2","234.96246666079833","1391.3847787358761","41","247.66666666666666","95.05414269399333","78.0","571.0","236.0","19318.0","1127.8333333333333","779.0563792122762","39.0","2678.0","1260.0","87971.0","364.49882901504617","379.07188184046026","30.0941609530826","263.2083333333333","1046.125","5.0","0","145"
"NT","42","2","199.36309664396038","1813.8866979097907","42","199.06493506493507","79.50626219334082","78.0","472.0","178.0","15328.0","1447.935064935065","894.1020096290429","0.0","3071.0","1614.0","111491.0","368.6760284096436","386.2659474644892","30.0941609530826","206.54166666666666","1273.9166666666667","5.0","0","145"
"NT","43","2","171.7866371722465","2094.9789317607365","43","171.67948717948718","63.44636626270563","39.0","335.0","158.0","13391.0","1635.371794871795","954.4296469004149","0.0","3466.0","1733.0","127559.0","370.06842820784277","388.35454716178793","30.0941609530826","173.0","1392.9166666666667","5.0","0","145"
"NT","44","2","158.87591597752245","2041.3982333494607","44","154.13924050632912","67.34045421419987","20.0","315.0","157.0","12177.0","1621.5316455696202","784.033012705052","118.0","3072.0","1614.0","128101.0","372.3890945381747","388.81868042785436","30.0941609530826","155.4090909090909","1529.3181818181818","5.0","0","145"
"NT","45","2","148.84842457749912","2008.2619330535267","45","159.11428571428573","77.03369164224915","20.0","413.0","157.0","11138.0","1653.8714285714286","779.3163842163685","158.0","3190.0","1732.0","115771.0","375.4059607676062","389.05074706088755","30.0941609530826","153.34782608695653","1332.5652173913043","5.0","0","145"
"NT","46","2","167.5578572955865","1837.1533668108789","46","171.225","73.83645543969956","20.0","394.0","158.0","13698.0","1471.7125","780.888640073732","118.0","3111.0","1654.0","117737.0","377.0304271988385","388.5866137948211","30.0941609530826","180.75","1286.9166666666667","5.0","0","145"
"NT","47","2","160.84392759460042","1896.0034953260558","47","171.19230769230768","81.68120763259859","39.0","512.0","157.0","13353.0","1549.948717948718","804.5446061655148","119.0","2993.0","1772.0","120896.0","379.1190268961372","387.6583472626884","30.0941609530826","192.08333333333334","1347.1666666666667","5.0","0","145"
"NT","48","2","142.10050525744037","1865.8037643613886","48","153.45205479452054","64.68578778644124","20.0","334.0","157.0","11202.0","1522.7534246575342","765.1028576607259","158.0","2993.0","1694.0","111161.0","379.8152267952368","389.9790135930203","30.0941609530826","159.95652173913044","1310.1739130434783","5.0","0","145"
"NT","49","2","169.12539454760594","1720.494135874616","49","177.30769230769232","61.46613631981366","59.0","354.0","177.0","13830.0","1427.7307692307693","661.9294048182459","79.0","2915.0","1575.0","111363.0","378.19076036400446","389.5148803269539","30.0941609530826","177.86363636363637","1350.590909090909","5.0","0","145"
"NT","50","2","178.8709032144762","1758.1110015162587","50","185.39743589743588","65.81207794720972","59.0","355.0","177.0","14461.0","1377.3333333333333","739.4845461126243","40.0","3032.0","1496.0","107432.0","375.87009403367256","390.21108022605347","30.0941609530826","185.70833333333334","1183.1666666666667","5.0","0","145"
"NT","51","2","186.48691079773383","1801.988776095803","51","187.84615384615384","62.26338627740443","98.0","354.0","177.0","14652.0","1373.8076923076924","912.4942847384414","79.0","3465.0","1142.0","107157.0","376.5662939327721","389.7469469599871","30.0941609530826","191.41666666666666","1185.3333333333333","5.0","0","145"
"NT","53","2","184.626273905518","1698.5539467212052","52","182.98648648648648","59.51228565305234","59.0","355.0","177.0","13541.0","1097.918918918919","1061.3059641310722","0.0","3741.0","708.0","81246.0","378.65489363007083","397.17307921704924","30.0941609530826","178.95652173913044","937.1304347826087","5.0","0","145"
"NT","54","2","156.84694021369026","1684.5104110822435","66","159.54545454545453","68.6025059873996","39.0","295.0","157.0","12285.0","1420.2207792207791","803.2451553308882","40.0","3032.0","1536.0","109357.0","379.58316016220357","385.3376809323565","30.0941609530826","156.16666666666666","1247.5416666666667","5.0","0","145"
"NT","55","2","148.00446051869315","1426.6823280835827","53","153.1139240506329","67.25839711978246","0.0","315.0","138.0","12096.0","867.8607594936709","977.9922491195301","0.0","3663.0","394.0","68561.0","380.51142669433636","394.8524128867173","30.0941609530826","152.32","734.2","5.0","0","145"
"NT","56","2","169.62687073393124","1135.7370813921402","54","159.8227848101266","67.86482784780401","20.0","354.0","157.0","12626.0","806.0506329113924","698.3793675311318","0.0","2521.0","630.0","63678.0","379.35109352917044","394.8524128867173","30.0941609530826","159.95454545454547","756.8181818181819","5.0","0","145"
"NT","57","2","193.27126043298952","1335.350647106034","55","188.03896103896105","57.86723497037753","79.0","335.0","196.0","14479.0","961.922077922078","664.808614450999","119.0","2835.0","788.0","74068.0","377.0304271988385","392.5317465563854","30.0941609530826","183.4090909090909","869.9545454545455","5.0","0","145"
"NT","58","2","213.96645712205887","1612.4146403710236","56","204.19736842105263","70.41458556044425","20.0","413.0","197.0","15519.0","1150.3552631578948","859.1753985296579","0.0","3781.0","1023.0","87427.0","376.10216066670574","392.067613290319","30.0941609530826","205.45454545454547","1037.4545454545455","5.0","0","145"
"NT","59","2","223.55421045410512","1569.4916752079282","57","223.03896103896105","88.45061684329276","39.0","453.0","197.0","17174.0","1182.4155844155844","967.396728483328","0.0","3387.0","984.0","91046.0","376.5662939327721","393.2279464554849","30.0941609530826","218.8181818181818","1116.590909090909","5.0","0","145"
"NT","60","2","226.17190484269273","1519.544707275339","58","201.25641025641025","93.60783571062258","39.0","433.0","177.0","15698.0","1137.5384615384614","736.7773050269649","0.0","2797.0","1103.0","88728.0","378.42282699703765","393.2279464554849","30.0941609530826","201.54166666666666","1073.625","5.0","0","145"
"NT","61","2","198.5082427921337","1227.493771838685","59","201.6103896103896","107.2548803752999","20.0","512.0","177.0","15524.0","951.2077922077922","684.8264923871774","0.0","2757.0","945.0","73243.0","379.1190268961372","396.7089459509828","30.0941609530826","208.66666666666666","863.625","5.0","0","145"
"NT","62","2","272.448035287804","1342.8104727462267","60","246.71052631578948","106.9953040451744","59.0","571.0","236.0","18750.0","1073.1184210526317","841.4893616614971","0.0","3584.0","1181.0","81557.0","377.2624938318717","393.92414635458454","30.0941609530826","231.91666666666666","968.375","5.0","0","145"
"NT","63","2","286.2477503039931","1498.4283572289878","61","251.10526315789474","95.52766844530694","118.0","491.0","236.0","19084.0","1308.328947368421","846.7696009054317","0.0","3072.0","1417.0","99433.0","377.0304271988385","392.99587982245174","30.0941609530826","235.58333333333334","1215.5833333333333","5.0","0","145"
"NT","64","2","211.0755056324026","1246.4513233434027","62","210.0897435897436","92.15320190157591","39.0","551.0","197.0","16387.0","1074.820512820513","554.5780833055436","79.0","2284.0","1024.0","83836.0","372.62116117120786","388.35454716178793","30.0941609530826","208.33333333333334","1050.625","5.0","0","145"
"NT","65","2","209.08622294286056","1355.4363175034748","63","212.07792207792207","88.89064337620668","59.0","512.0","197.0","16330.0","1115.8701298701299","760.478594990116","118.0","2993.0","1063.0","85922.0","373.54942770334065","391.60348002425263","30.0941609530826","213.72727272727272","1064.2272727272727","5.0","0","145"
"NT","66","2","156.23963075772843","1680.4757569175447","64","161.57692307692307","70.31663438283343","20.0","354.0","157.0","12603.0","1378.2948717948718","627.7941409012856","236.0","2678.0","1339.0","107507.0","374.4776942354734","389.5148803269539","30.0941609530826","159.44","1276.16","5.0","0","145"
"NT","67","2","148.40564176017276","1817.7342218137287","65","140.92307692307693","56.19741853635139","20.0","295.0","137.0","10992.0","1373.7564102564102","855.2476391718507","118.0","3465.0","1300.0","107153.0","374.7097608685066","386.4980140975224","30.0941609530826","139.58333333333334","1221.25","5.0","0","145"
"NT","68","2","133.8757728543897","1391.6381675689945","67","132.48101265822785","53.94961104859524","39.0","276.0","118.0","10466.0","1206.8481012658228","812.79497349495","118.0","3229.0","1024.0","95341.0","370.30049484087596","387.19421399662195","30.0941609530826","139.36","1123.68","5.0","0","145"
"NT","69","2","128.52452112224051","1831.9643915832607","68","131.03947368421052","51.55616763349108","0.0","256.0","137.0","9959.0","1395.4473684210527","775.9285258275936","118.0","3347.0","1338.0","106054.0","371.69289463907506","386.9621473635888","30.0941609530826","134.47826086956522","1252.1304347826087","5.0","0","145"
"NT","70","2","124.84617539781152","1984.2890986549642","69","125.54794520547945","56.285739533969405","20.0","276.0","118.0","9165.0","1529.2602739726028","948.0089080013563","275.0","3544.0","1378.0","111636.0","370.99669473997557","387.89041389572157","30.0941609530826","124.04347826086956","1321.3478260869565","5.0","0","145"
"NT","71","2","128.20294522688383","2008.4312573732984","70","127.26923076923077","52.73523011710951","20.0","256.0","118.0","9927.0","1549.9358974358975","861.1190445138867","119.0","3386.0","1653.0","120895.0","367.74776187751087","385.10561429932324","30.0941609530826","126.41666666666667","1420.2916666666667","5.0","0","145"
"NT","72","2","144.17572070528522","1386.0809683058935","71","144.0","48.18524859143285","59.0","256.0","138.0","11232.0","986.974358974359","863.4269379953796","0.0","2796.0","669.0","76984.0","376.10216066670574","384.4094144002237","30.0941609530826","143.95833333333334","878.7916666666666","5.0","0","145"
"NT","73","2","145.71795063069527","1840.690184255189","72","141.65384615384616","45.78147612783533","39.0","295.0","138.0","11049.0","1429.820512820513","1039.2520630159224","39.0","3505.0","1575.0","111526.0","374.013560969407","383.7132145011241","30.0941609530826","137.5","1277.9166666666667","5.0","0","145"
"NT","74","2","137.28885195903362","2137.090847406235","73","135.15384615384616","46.824368426295706","20.0","256.0","137.0","10542.0","1727.179487179487","843.7444640486364","79.0","3741.0","1536.0","134720.0","370.99669473997557","382.55288133595815","30.0941609530826","136.17391304347825","1585.1304347826087","5.0","0","145"
"NT","75","2","131.1911471694851","1489.5376530763301","74","126.18987341772151","49.805023932913954","39.0","236.0","118.0","9969.0","1067.2025316455697","804.3050891320811","40.0","2836.0","905.0","84309.0","364.73089564807935","379.3039484734935","30.0941609530826","124.66666666666667","972.25","5.0","0","145"
"NT","76","2","104.76987645828652","1002.7287294689852","75","112.36842105263158","57.61246210216747","20.0","335.0","118.0","8540.0","879.1973684210526","615.6706266554511","78.0","2127.0","827.0","66819.0","367.97982851054405","379.3039484734935","30.0941609530826","112.16666666666667","826.625","5.0","0","145"
"NT","77","2","115.20673468191191","1352.8971130866776","76","111.41558441558442","48.48232196794998","20.0","237.0","99.0","8579.0","1136.857142857143","781.9095336399172","158.0","2678.0","1064.0","87538.0","368.9080950426768","379.07188184046026","30.0941609530826","110.79166666666667","1004.2916666666666","5.0","0","145"
"NT","78","2","109.70158778057811","979.8166881669786","77","106.65384615384616","48.99266494875757","0.0","276.0","99.0","8319.0","705.7564102564103","578.8368809074236","79.0","2166.0","472.0","55049.0","378.65489363007083","372.34194948249774","30.0941609530826","110.86363636363636","688.7272727272727","5.0","0","145"
"NT","79","2","110.52925724685397","1116.7711168606304","78","109.02597402597402","54.48731721718029","20.0","334.0","98.0","8395.0","792.1298701298701","573.341506357097","40.0","2284.0","669.0","60994.0","376.3342272997389","371.6457495833982","30.0941609530826","107.21739130434783","721.304347826087","5.0","0","145"
"NT","80","2","106.72321817081969","1010.7704699348076","79","109.55128205128206","39.30521509163807","39.0","217.0","118.0","8545.0","735.0641025641025","496.26946858323385","39.0","2284.0","630.0","57335.0","378.886960263104","372.34194948249774","30.0941609530826","109.9090909090909","680.3181818181819","5.0","0","145"
"NT","81","2","99.07882175885332","1171.4898568313872","80","95.58974358974359","46.2869188268009","0.0","197.0","98.0","7456.0","953.6282051282051","546.4642930784441","78.0","1930.0","1023.0","74383.0","374.7097608685066","370.7174830512654","30.0941609530826","95.86363636363636","883.4090909090909","5.0","0","145"
"NT","82","2","103.95203502278825","832.0118458760688","81","100.24285714285715","49.75255749432055","0.0","256.0","98.0","7017.0","705.4142857142857","391.6804188590468","79.0","1496.0","749.0","49379.0","370.7646281069423","371.87781621643137","30.0941609530826","93.8695652173913","613.5217391304348","5.0","0","145"
"NT","83","2","111.58520325924773","1521.903123324934","82","102.69620253164557","51.171745617058214","20.0","216.0","98.0","8113.0","1121.506329113924","623.0405772153727","158.0","2560.0","984.0","88599.0","372.62116117120786","367.23648355576756","30.0941609530826","99.83333333333333","973.875","5.0","0","145"
"NT","84","2","99.43935280150257","1306.4785992846344","83","94.0379746835443","42.915971277804005","20.0","216.0","98.0","7429.0","1041.253164556962","480.2278964428332","118.0","1929.0","1103.0","82259.0","374.7097608685066","367.23648355576756","30.0941609530826","90.66666666666667","916.8333333333334","5.0","0","145"
"NT","85","2","119.65882241012768","986.1047132721545","84","109.31506849315069","47.32038458808939","20.0","275.0","98.0","7980.0","780.5479452054794","553.1193873813394","0.0","1891.0","788.0","56980.0","382.3679597586019","369.78921651913265","30.0941609530826","109.34782608695652","653.2608695652174","5.0","0","145"
"NT","86","2","123.0179959750798","1254.6018935386176","85","118.82191780821918","47.975787430789104","39.0","236.0","118.0","8674.0","922.0","734.059470040102","0.0","2521.0","788.0","67306.0","383.5282929237678","371.87781621643137","30.0941609530826","114.6086956521739","793.0434782608696","5.0","0","145"
"NT","87","2","123.31269036774255","1056.1236088527187","86","116.47435897435898","51.269525734731246","0.0","216.0","118.0","9085.0","773.9615384615385","547.4620888803521","40.0","1969.0","670.0","60369.0","384.22449282286743","371.1816163173318","30.0941609530826","119.08","655.32","5.0","0","145"
"NT","88","2","110.11463304119526","856.081980202061","87","112.21794871794872","50.187608403828484","20.0","256.0","99.0","8753.0","648.6923076923077","487.2674485675873","0.0","1772.0","512.0","50598.0","382.83209302466827","371.6457495833982","30.0941609530826","112.77272727272727","601.2272727272727","5.0","0","145"
"NT","89","2","114.5830853292135","507.33089395180684","88","110.61428571428571","51.46049360097816","20.0","275.0","99.0","7743.0","428.6142857142857","264.7914844320777","0.0","945.0","433.0","30003.0","384.4565594559006","368.62888335396667","30.0941609530826","111.8695652173913","383.17391304347825","5.0","0","145"
"NT","90","2","108.56918460298877","409.216510654754","89","104.82051282051282","49.49032270345427","20.0","236.0","98.0","8176.0","309.96153846153845","197.88882109529447","0.0","905.0","276.0","24177.0","386.08102588713297","364.45168395936923","30.0941609530826","103.54166666666667","273.7083333333333","5.0","0","145"
"NT","91","2","104.48881866452503","475.5241466608141","90","105.77631578947368","46.80957129596767","20.0","216.0","98.0","8039.0","367.32894736842104","260.81136928990884","0.0","1103.0","315.0","27917.0","386.54515915319934","364.9158172254356","30.0941609530826","109.04166666666667","346.6666666666667","5.0","0","145"
"NT","92","2","101.28686698319123","567.3091235788453","91","100.32467532467533","37.99391972077191","0.0","196.0","98.0","7725.0","446.42857142857144","285.060724305109","0.0","1063.0","433.0","34375.0","385.6168926210666","366.54028365666795","30.0941609530826","98.95652173913044","421.7826086956522","5.0","0","145"
