Label,ID,Spot N links,Spot center intensity,Spot center intensity,Spot frame,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot position,Spot position,Spot position,Spot quick mean,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,Center ch1,Center ch2, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,Mean ch2,Std ch2,Min ch2,Max ch2,Median ch2,Sum ch2,X,Y,Z,Mean ch1,Mean ch2, , , 
,,,(Counts),(Counts),,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(µm),(µm),(µm),(Counts),(Counts),(µm),,
NT,35,2,79.51356647,647.4346397,59,78.41333333,48.05883031,0,293,80,5881,554.5333333,281.2766424,53,1174,533,41590,277.5770489,166.6759945,20.01204325,75.91304348,494.9130435,5,0,80
NT,36,2,77.61609731,676.0780284,60,69.19230769,51.35996159,0,240,53,5397,568.1282051,269.390286,26,987,640,44314,278.6576547,169.2922682,19.70819297,71.2173913,522.8695652,5,0,80
NT,37,2,72.9516937,762.4724857,61,71.50632911,49.05932396,0,267,80,5649,604.5063291,295.4705883,53,1173,666,47756,282.3767919,174.878987,19.70819297,67.53846154,529.5384615,5,0,80
NT,38,2,62.68155686,755.3228207,62,58.78947368,34.99764403,0,134,53,4468,643.8026316,260.3668704,53,1333,640,48929,282.5518655,175.4565233,20.01204325,60.86363636,591.6818182,5,0,80
NT,39,2,78.81478276,772.9533207,63,79.20987654,62.87680734,0,293,53,6416,631.3209877,333.6480491,53,1386,666,51137,279.4969461,176.1305711,20.31589353,78.04,584.56,5,0,80
NT,40,2,69.26420585,772.9334968,64,67.20512821,39.30842379,0,187,53,5242,614.9615385,315.0009871,80,1200,666,47967,283.0469219,177.984121,20.01204325,67.95238095,596.8571429,5,0,80
NT,41,2,77.57327587,744.6689462,65,72.04166667,47.09039479,0,213,53,5187,642.875,275.9287996,80,1307,693,46287,282.2017183,178.6785032,20.01204325,67.81818182,576.6818182,5,0,80
NT,42,2,65.04325923,731.9970978,66,65.09210526,41.27894625,0,160,53,4947,632.5394737,238.9521816,107,1066,666,48073,281.386679,175.3015001,20.01204325,65.45833333,545.875,5,0,80
NT,43,2,71.73717553,764.187554,67,83.35365854,72.07358585,0,346,80,6835,739.4268293,273.9121708,80,1306,773,60633,282.3466276,177.6204225,20.52948633,77.66666667,664.2083333,5,0,80
NT,44,2,65.80412133,724.2834583,68,72.4875,56.19653437,0,320,80,5799,604.9125,357.6827034,26,1387,640,48393,278.7664875,179.2767048,20.27222056,75.25,560.8333333,5,0,80
NT,45,2,68.64795564,730.8793269,69,76.17721519,54.21627145,0,320,80,6018,650.278481,305.8332433,26,1360,613,51372,277.8668675,180.1094517,20.22272452,73.43478261,591.9130435,5,0,80
NT,46,2,55.56530193,692.7559963,70,57.62820513,39.51133619,0,160,53,4495,561.8205128,276.6750987,26,1280,533,43822,273.7070903,182.5122788,20.01204325,60.59090909,525.7272727,5,0,80
NT,47,2,67.16110394,616.231754,71,64.52439024,46.17631952,0,213,53,5291,477.2926829,293.7960781,0,1306,507,39138,278.9863421,184.0204101,19.60628937,60.73076923,415.8076923,5,0,80
NT,48,2,53.57240551,516.2538288,72,53.47945205,43.01166172,0,187,53,3904,430.5479452,199.2752174,26,960,427,31430,269.7227801,184.315036,19.98136086,61.77272727,391.5909091,5,0,80
NT,49,2,61.07225356,485.7045884,73,69.6025641,61.45198521,0,373,53,5429,399.9102564,185.7334486,27,720,400,31193,267.7421609,185.4046619,20.19521226,69.91666667,370.7916667,5,0,80
NT,50,2,154.4561558,749.0605788,74,160.2682927,83.8935317,26,534,160,13142,594.597561,293.1745723,0,1254,613,48757,262.7443333,184.705862,30.34742925,161.2173913,545.7391304,5,0,80
NT,51,2,140.5328251,840.6334431,75,144.6341463,75.49106924,26,400,133,11860,635.2195122,394.6658228,0,1413,666,52088,262.9495712,181.6509427,30.34742925,150.68,568.68,5,0,80
NT,52,2,168.4460457,1092.267455,76,186.5180723,99.6021796,0,560,186,15481,868.3975904,418.3001297,53,1813,987,72077,262.9495712,186.0159578,30.34742925,193.5833333,793.9583333,5,0,80
NT,53,2,279.9704602,858.8950982,77,263.8987342,100.6142156,53,640,266,20848,658.3924051,361.915928,26,1467,667,52013,263.7646105,188.6302371,30.34742925,257.5,601.875,5,0,80
NT,54,2,213.092988,1309.282756,78,224.382716,108.3571142,53,666,187,18175,970.0987654,658.8355562,0,2213,1066,78578,264.1993384,191.3350093,30.34742925,232.1304348,900.6086957,5,0,80
NT,55,2,215.1418876,799.1563412,79,221.6329114,83.14432574,80,480,213,17509,579.4683544,357.4893162,26,1387,533,45778,266.9644391,196.0501715,30.34742925,221.2272727,545.8636364,5,0,80
NT,56,2,229.0602858,587.7601866,80,222.0365854,90.38292272,53,480,214,18207,449.6097561,238.5004985,26,1146,427,36868,269.9590299,201.1095687,30.34742925,221.0769231,396.3846154,5,0,80
NT,57,2,170.0034284,1057.000985,81,176.3205128,83.26526124,0,400,186,13753,719.2564103,518.997421,27,2026,640,56102,265.9743262,199.0749265,30.34742925,183.7083333,623.0833333,5,0,80
NT,58,2,200.8384681,1156.66198,82,212.5061728,113.1151099,26,587,186,17213,897.0246914,567.1035835,26,2267,960,72659,264.5193212,196.0200072,30.34742925,210.9090909,847.5909091,5,0,80
NT,59,2,254.4678888,885.1993995,83,254.7654321,137.9488376,53,613,214,20636,693.5308642,505.9476279,26,1920,587,56176,265.9743262,192.9106714,30.34742925,255.375,601.0833333,5,0,80
